type,id,author,editor,advisor,note,title,pages,article_no,num_pages,keywords,doi,journal,issue_date,volume,issue_no,description,month,year,issn,booktitle,acronym,edition,isbn,conf_loc,publisher,publisher_loc
article,3186062,Zhiyuan  Lin and Tim  Althoff and Jure  Leskovec,,,,I'Ll Be Back: On the Multiple Lives of Users of a Mobile Activity Tracking Application,1501--1511,,11,"activity logging, activity tracking, lifespan, lifetime, mobile health, multiple lives, quantified self, reengagement, user engagement, user modeling",10.1145/3178876.3186062,,,,,,,2018,,Proceedings of the 2018 World Wide Web Conference,WWW '18,,978-1-4503-5639-8,"Lyon, France",International World Wide Web Conferences Steering Committee,"Republic and Canton of Geneva, Switzerland"
article,2504407,Gerald  Bieber and Marian  Haescher and Matthias  Vahl,,,,Sensor Requirements for Activity Recognition on Smart Watches,67:1--67:6,67,6,"acceleration, activity monitoring, inactivity, mobile computing, quantify self, recognition, sensor, sleep, smart, smart watch, user interfaces, watch, wrist",10.1145/2504335.2504407,,,,,,,2013,,Proceedings of the 6th International Conference on PErvasive Technologies Related to Assistive Environments,PETRA '13,,978-1-4503-1973-7,"Rhodes, Greece",ACM,"New York, NY, USA"
article,3300711,Yubo  Kou and Xinning  Gui and Yunan  Chen and Bonnie  Nardi,,,,Turn to the Self in Human-Computer Interaction: Care of the Self in Negotiating the Human-Technology Relationship,481:1--481:15,481,15,"care of the self, censorship, ethics, existential hci, foucault, healthcare, neoliberalism, political economy, politics, power, quantified-self",10.1145/3290605.3300711,,,,,,,2019,,Proceedings of the 2019 CHI Conference on Human Factors in Computing Systems,CHI '19,,978-1-4503-5970-2,"Glasgow, Scotland Uk",ACM,"New York, NY, USA"
article,3186161,Takeshi  Kurashima and Tim  Althoff and Jure  Leskovec,,,,Modeling Interdependent and Periodic Real-World Action Sequences,803--812,,10,"activity logging, activity tracking, human action sequence, mobile health, periodic behavior, point process, quantified self, real-world actions, real-world behavior, user modeling",10.1145/3178876.3186161,,,,,,,2018,,Proceedings of the 2018 World Wide Web Conference,WWW '18,,978-1-4503-5639-8,"Lyon, France",International World Wide Web Conferences Steering Committee,"Republic and Canton of Geneva, Switzerland"
article,2674446,Gerald  Bieber and Thomas  Kirste and Michael  Gaede,,,,Low Sampling Rate for Physical Activity Recognition,15:1--15:8,15,8,"acceleration, activity monitoring, activity recognition, inactivity, low sampling rate, mobile computing, quantify self, recognition, sampling, sensor, sleep, smart, smart watch, user interfaces, very low frequency, watch, wrist",10.1145/2674396.2674446,,,,,,,2014,,Proceedings of the 7th International Conference on PErvasive Technologies Related to Assistive Environments,PETRA '14,,978-1-4503-2746-6,"Rhodes, Greece",ACM,"New York, NY, USA"
article,2886426,Caitlin  Lustig and Katie  Pine and Bonnie  Nardi and Lilly  Irani and Min Kyung  Lee and Dawn  Nafus and Christian  Sandvig,,,,"Algorithmic Authority: The Ethics, Politics, and Economics of Algorithms That Interpret, Decide, and Manage",1057--1062,,6,"algorithmic authority, algorithmic management, algorithms, critical algorithm studies, crowdwork, digital labor, ethics, healthcare, policy, political economy of computing, quantified self, sharing economy",10.1145/2851581.2886426,,,,,,,2016,,Proceedings of the 2016 CHI Conference Extended Abstracts on Human Factors in Computing Systems,CHI EA '16,,978-1-4503-4082-3,"San Jose, California, USA",ACM,"New York, NY, USA"
article,2685555,Alan  Chamberlain and m.c.  schraefel and Erika  Poole and Sean  Munson and Catalina  Danis and Elizabeth  Churchill,,,,"Moving Beyond e-Health and the Quantified Self: The Role of CSCW in Collaboration, Community and Practice for Technologically-Supported Proactive Health and Wellbeing",273--276,,4,"cscw, data, design, human computer interaction, ethnography, health, practice, social, technology",10.1145/2685553.2685555,,,,,,,2015,,Proceedings of the 18th ACM Conference Companion on Computer Supported Cooperative Work &#38; Social Computing,CSCW'15 Companion,,978-1-4503-2946-0,"Vancouver, BC, Canada",ACM,"New York, NY, USA"
article,2800947,Peng  Wang and Lifeng  Sun and Shiqiang  Yang and Alan F. Smeaton,,,,Improving the Classification of Quantified Self Activities and Behaviour Using a Fisher Kernel,979--984,,6,"HMM, concept attribute, everyday activities, fisher kernel, human behaviour, visual lifelogging",10.1145/2800835.2800947,,,,,,,2015,,Adjunct Proceedings of the 2015 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2015 ACM International Symposium on Wearable Computers,UbiComp/ISWC'15 Adjunct,,978-1-4503-3575-1,"Osaka, Japan",ACM,"New York, NY, USA"
proceeding,2983576,,,,Program Chair-Cathal  Gurrin and Program Chair-Xavier  Giro-i-Nieto and Program Chair-Petia  Radeva and Program Chair-Hideo  Joho and Program Chair-H&#229;vard  Johansen and Program Chair-Vivek K. Singh and Program Chair-Mariella  Dimiccoli,,,,,,,,,,,,,2016,,Proceedings of the First Workshop on Lifelogging Tools and Applications,,,978-1-4503-4517-0,"Amsterdam, The Netherlands",ACM,"New York, NY, USA"
article,3174038,Michael Warren Skirpan and Jacqueline  Cameron and Tom  Yeh,,,,More Than a Show: Using Personalized Immersive Theater to Educate and Engage the Public in Technology Ethics,464:1--464:13,464,13,"design fiction, design methods, enactments, ethics, immersive theater, privacy, public engagement, research through design, speculative design",10.1145/3173574.3174038,,,,,,,2018,,Proceedings of the 2018 CHI Conference on Human Factors in Computing Systems,CHI '18,,978-1-4503-5620-6,"Montreal QC, Canada",ACM,"New York, NY, USA"
article,2968317,Aku  Visuri and Zhanna  Sarsenbayeva and Jorge  Goncalves and Evangelos  Karapanos and Simon  Jones,,,,Impact of Mood Changes on Application Selection,535--540,,6,"application usage, behaviour, mood-sensing",10.1145/2968219.2968317,,,,,,,2016,,Proceedings of the 2016 ACM International Joint Conference on Pervasive and Ubiquitous Computing: Adjunct,UbiComp '16,,978-1-4503-4462-3,"Heidelberg, Germany",ACM,"New York, NY, USA"
article,1556463,Brent  Hecht and Darren  Gergle,,,,Measuring Self-focus Bias in Community-maintained Knowledge Repositories,11--20,,10,"bias, hyperlingual, self-focus, semantic networks, topical coverage, web 2.0, wikipedia",10.1145/1556460.1556463,,,,,,,2009,,Proceedings of the Fourth International Conference on Communities and Technologies,C&#38;T '09,,978-1-60558-713-4,"University Park, PA, USA",ACM,"New York, NY, USA"
article,3134238,Biying  Fu and Dinesh Vaithyalingam Gangatharan and Arjan  Kuijper and Florian  Kirchbuchner and Andreas  Braun,,,,Exercise Monitoring On Consumer Smart Phones Using Ultrasonic Sensing,9:1--9:6,9,6,"Doppler effect, Human activity recognition, Ultrasound sensing, mobile applications",10.1145/3134230.3134238,,,,,,,2017,,Proceedings of the 4th International Workshop on Sensor-based Activity Recognition and Interaction,iWOAR '17,,978-1-4503-5223-9,"Rostock, Germany",ACM,"New York, NY, USA"
article,2686912,Julie  Doyle and Lorcan  Walsh and Antonella  Sassu and Teresa  McDonagh,,,,Designing a Wellness Self-management Tool for Older Adults: Results from a Field Trial of YourWellness,134--141,,8,"feedback, older adults, self-management, wellness",10.4108/icst.pervasivehealth.2014.254950,,,,,,,2014,,Proceedings of the 8th International Conference on Pervasive Computing Technologies for Healthcare,PervasiveHealth '14,,978-1-63190-011-2,"Oldenburg, Germany","ICST (Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering)","ICST, Brussels, Belgium, Belgium"
article,2855514,Afra  Mashhadi and Fahim  Kawsar and Akhil  Mathur and Casey  Dugan and N. Sadat Shami,,,,Let&#39;s Talk About the Quantified Workplace,522--528,,7,"Feedback Visualisation, Social Sensing, Workplace studies",10.1145/2818052.2855514,,,,,,,2016,,Proceedings of the 19th ACM Conference on Computer Supported Cooperative Work and Social Computing Companion,CSCW '16 Companion,,978-1-4503-3950-6,"San Francisco, California, USA",ACM,"New York, NY, USA"
article,3313261,Anton  Fedosov and Bianca  Stancu and Elena  Di Lascio and Davide  Eynard and Marc  Langheinrich,,,,Movie+: Towards Exploring Social Effects of Emotional Fingerprints for Video Clips and Movies,INT049:1--INT049:4,INT049,4,"YouTube video clips, emotional metadata, movie viewing, sharing biophysical data",10.1145/3290607.3313261,,,,,,,2019,,Extended Abstracts of the 2019 CHI Conference on Human Factors in Computing Systems,CHI EA '19,,978-1-4503-5971-9,"Glasgow, Scotland Uk",ACM,"New York, NY, USA"
article,2998365,Mark&#233;ta  Dolej&#353;ov&#225; and Denisa  Kera,,,,Soylent Diet Self-Experimentation: Design Challenges in Extreme Citizen Science Projects,2112--2123,,12,"extreme citizen science, health, nutrition literacy, risk, self-experimentation, self-tracking",10.1145/2998181.2998365,,,,,,,2017,,Proceedings of the 2017 ACM Conference on Computer Supported Cooperative Work and Social Computing,CSCW '17,,978-1-4503-4335-0,"Portland, Oregon, USA",ACM,"New York, NY, USA"
article,2366024,Neal  Lathia,,,,Using Ratings to Profile Your Health,303--304,,2,health,10.1145/2365952.2366024,,,,,,,2012,,Proceedings of the Sixth ACM Conference on Recommender Systems,RecSys '12,,978-1-4503-1270-7,"Dublin, Ireland",ACM,"New York, NY, USA"
article,2968271,Shoya  Ishimaru and Tilman  Dingler and Kai  Kunze and Koichi  Kise and Andreas  Dengel,,,,Reading Interventions: Tracking Reading State and Designing Interventions,1759--1764,,6,"context-awareness, quantified mind, reading",10.1145/2968219.2968271,,,,,,,2016,,Proceedings of the 2016 ACM International Joint Conference on Pervasive and Ubiquitous Computing: Adjunct,UbiComp '16,,978-1-4503-4462-3,"Heidelberg, Germany",ACM,"New York, NY, USA"
proceeding,2948963,,,,Conference Chair-Bodo  Urban and Conference Chair-Thomas  Kirste,,,,,,,,,,,,,2016,,Proceedings of the 3rd International Workshop on Sensor-based Activity Recognition and Interaction,,,978-1-4503-4245-2,"Rostock, Germany",ACM,"New York, NY, USA"
article,2627416,Luke  Hutton and Tristan  Henderson and Apu  Kapadia,,,,"Short Paper: Here I Am, Now Pay Me!: Privacy Concerns in Incentivised Location-sharing Systems",81--86,,6,"contextual integrity, location-sharing, privacy",10.1145/2627393.2627416,,,,,,,2014,,Proceedings of the 2014 ACM Conference on Security and Privacy in Wireless &#38; Mobile Networks,WiSec '14,,978-1-4503-2972-9,"Oxford, United Kingdom",ACM,"New York, NY, USA"
article,2995350,Bogdan  Glogovac and Mads  Simonsen and Silje Str&#248;m Solberg and Erica  L&#246;fstr&#246;m and Dirk  Ahlers,,,,Ducky: An Online Engagement Platform for Climate Communication,126:1--126:6,126,6,"Activity tracking, climate activities, climate footprint, eco-visualization, gamification, sustainability",10.1145/2971485.2995350,,,,,,,2016,,Proceedings of the 9th Nordic Conference on Human-Computer Interaction,NordiCHI '16,,978-1-4503-4763-1,"Gothenburg, Sweden",ACM,"New York, NY, USA"
article,2733046,Quoc-Cuong  To and Benjamin  Nguyen and Philippe  Pucheral,,,,SQL/AA: Executing SQL on an Asymmetric Architecture,1625--1628,,4,,10.14778/2733004.2733046,Proc. VLDB Endow.,14-Aug,7,13,,August,2014,2150-8097,,,,,,VLDB Endowment,
article,2693803,Kai  Kuikkaniemi and Antti  Poikola and Olli  Pitk&#228;nen,,,,My Data Fueling Wellbeing Applications,18:1--18:2,18,2,"Health and wellbeing, MyData, personal data management",10.1145/2693787.2693803,,,,,,,2014,,Proceedings of the 2014 Workshops on Advances in Computer Entertainment Conference,ACE '14 Workshops,,978-1-4503-3314-6,"Funchal, Portugal",ACM,"New York, NY, USA"
article,2804393,Kasthuri  Jayarajah and Meera  Radhakrishnan and Steven  Hoi and Archan  Misra,,,,Candy Crushing Your Sleep,753--762,,10,,10.1145/2800835.2804393,,,,,,,2015,,Adjunct Proceedings of the 2015 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2015 ACM International Symposium on Wearable Computers,UbiComp/ISWC'15 Adjunct,,978-1-4503-3575-1,"Osaka, Japan",ACM,"New York, NY, USA"
article,2948102,Marco C. Rozendaal and Marie L. Heidingsfelder and Frank  Kupper,,,,Exploring Embodied Speculation in Participatory Design and Innovation,100--102,,3,"design fiction, embodied speculation, experience prototyping, radical innovation",10.1145/2948076.2948102,,,,,,,2016,,"Proceedings of the 14th Participatory Design Conference: Short Papers, Interactive Exhibitions, Workshops - Volume 2",PDC '16,,978-1-4503-4136-3,"Aarhus, Denmark",ACM,"New York, NY, USA"
article,2800962,Feiyan  Hu and Alan F. Smeaton and Eamonn  Newman and Matthew P. Buman,,,,Using Periodicity Intensity to Detect Long Term Behaviour Change,1069--1074,,6,"detecting behaviour change, lifelogging, periodicity, periodogram intensities",10.1145/2800835.2800962,,,,,,,2015,,Adjunct Proceedings of the 2015 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2015 ACM International Symposium on Wearable Computers,UbiComp/ISWC'15 Adjunct,,978-1-4503-3575-1,"Osaka, Japan",ACM,"New York, NY, USA"
article,2903658,Sojung  Kwak and Joeun  Lee and Jieun  Kwon,,,,A Study on Life-Logging Application from the Analytical Perspective of Self-Formation,206--211,,6,"&#xB77C;&#xC774;&#xD504;&#xB85C;&#xAE45;, &#xC560;&#xD50C;&#xB9AC;&#xCF00;&#xC774;&#xC158;, &#xC6E8;&#xC5B4;&#xB7EC;&#xBE14;&#xB514;&#xBC14;&#xC774;&#xC2A4;, &#xC790;&#xC544; &#xC815;&#xB7C9;&#xD654;, &#xC790;&#xC544;&#xD615;&#xC131;",10.17210/hcik.2016.01.206,,,,,,,2016,,Proceedings of HCI Korea,HCIK '16,,978-89-6848-791-0,"Jeongseon, Republic of Korea","Hanbit Media, Inc.",South Korea
article,2676556,Arne  Br&#246;ring and David  Vial and Thorsten  Reitz,,,,Processing Real-time Sensor Data Streams for 3D Web Visualization,72--80,,9,"3D visualization, event processing, sensor data",10.1145/2676552.2676556,,,,,,,2014,,Proceedings of the 5th ACM SIGSPATIAL International Workshop on GeoStreaming,IWGS '14,,978-1-4503-3139-5,"Dallas, Texas",ACM,"New York, NY, USA"
article,2800957,Fang  Zhao and Ajinkya  Ghorpade and Francisco C. Pereira and Chris  Zegras and Moshe  Ben-Akiva,,,,Quantifying Mobility: Pervasive Technologies for Transport Modeling,1039--1044,,6,"activity diary surveys, behavior modelling, iBeacons, smartphone technologies, transport modeling",10.1145/2800835.2800957,,,,,,,2015,,Adjunct Proceedings of the 2015 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2015 ACM International Symposium on Wearable Computers,UbiComp/ISWC'15 Adjunct,,978-1-4503-3575-1,"Osaka, Japan",ACM,"New York, NY, USA"
article,2307871,Neal  Lathia,,,,Using Idle Moments to Record Your Health via Mobile Applications,22--27,,6,"android application, health",10.1145/2307863.2307871,,,,,,,2012,,Proceedings of the 1st ACM Workshop on Mobile Systems for Computational Social Science,MCSS '12,,978-1-4503-1324-7,"Low Wood Bay, Lake District, UK",ACM,"New York, NY, USA"
article,2894750,Quoc-Cuong  To and Benjamin  Nguyen and Philippe  Pucheral,,,,Private and Scalable Execution of SQL Aggregates on a Secure Decentralized Architecture,16:1--16:43,16,43,"Trusted hardware, decentralized architecture, parallel computing",10.1145/2894750,ACM Trans. Database Syst.,16-Aug,41,3,,August,2016,0362-5915,,,,,,ACM,"New York, NY, USA"
article,3205876,Marius  Hoggenmueller and Alexander  Wiethoff and Martin  Tomitsch,,,,Designing Low-Res Lighting Displays As Ambient Gateways to Smart Devices,18:1--18:8,18,8,"Information design, ambient light systems, low resolution display",10.1145/3205873.3205876,,,,,,,2018,,Proceedings of the 7th ACM International Symposium on Pervasive Displays,PerDis '18,,978-1-4503-5765-4,"Munich, Germany",ACM,"New York, NY, USA"
article,3297432,Christoph  Stach and Frank  Steimle,,,,Recommender-based Privacy Requirements Elicitation - EPICUREAN: An Approach to Simplify Privacy Settings in IoT Applications with Respect to the GDPR,1500--1507,,8,"IoT, association rules, clustering, eHealth, knowledge modeling, privacy requirements elicitation, privacy system, recommender system",10.1145/3297280.3297432,,,,,,,2019,,Proceedings of the 34th ACM/SIGAPP Symposium on Applied Computing,SAC '19,,978-1-4503-5933-7,"Limassol, Cyprus",ACM,"New York, NY, USA"
article,2807445,Yusuke  Sugano and Andreas  Bulling,,,,Self-Calibrating Head-Mounted Eye Trackers Using Egocentric Visual Saliency,363--372,,10,"calibration drift, electrooculography, visual saliency, mobile eye tracking, user calibration",10.1145/2807442.2807445,,,,,,,2015,,Proceedings of the 28th Annual ACM Symposium on User Interface Software &#38; Technology,UIST '15,,978-1-4503-3779-3,"Charlotte, NC, USA",ACM,"New York, NY, USA"
article,2503836,Vivek K. Singh and Tat-Seng  Chua and Ramesh  Jain and Alex Sandy  Pentland,,,,Summary Abstract for the 1st ACM International Workshop on Personal Data Meets Distributed Multimedia,1105--1106,,2,"distributed multimedia, personal data, reality mining, sensor networks, situation recognition, social networks",10.1145/2502081.2503836,,,,,,,2013,,Proceedings of the 21st ACM International Conference on Multimedia,MM '13,,978-1-4503-2404-5,"Barcelona, Spain",ACM,"New York, NY, USA"
article,2534536,Zhenyu  Chen and Mu  Lin and Fanglin  Chen and Nicholas D. Lane and Giuseppe  Cardone and Rui  Wang and Tianxing  Li and Yiqiang  Chen and Tanzeem  Choudhury and Andrew T. Campbell,,,,Unobtrusive Sleep Monitoring Using Smartphones,145--152,,8,"activity recognition, mHealth, sleep monitoring, smartphone sensing",10.4108/icst.pervasivehealth.2013.252148,,,,,,,2013,,Proceedings of the 7th International Conference on Pervasive Computing Technologies for Healthcare,PervasiveHealth '13,,978-1-936968-80-0,"Venice, Italy","ICST (Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering)","ICST, Brussels, Belgium, Belgium"
article,2557679,Farzaneh  Salamati and Zbigniew J. Pasek,,,,Modeling for Personal Well-being: Time for Paradigm Change,11:1--11:5,11,5,"individualized health care, obesity, self-tracking, system dynamics",,,,,,,,2013,,Proceedings of the 2013 Grand Challenges on Modeling and Simulation Conference,GCMS '13,,978-1-62748-275-2,"Toronto, Ontario, Canada",Society for Modeling &#38; Simulation International,"Vista, CA"
article,2991577,Agon  Bexheti and Marc  Langheinrich and Sarah  Clinch,,,,Secure Personal Memory-Sharing with Co-located People and Places,73--81,,9,"Co-located people, Infrastructure camera, Lifelogging, Memory augmentation, Privacy, Security, Sharing, Wearables",10.1145/2991561.2991577,,,,,,,2016,,Proceedings of the 6th International Conference on the Internet of Things,IoT'16,,978-1-4503-4814-0,"Stuttgart, Germany",ACM,"New York, NY, USA"
article,2998439,Jean-Pierre  Hubaux,,,,Privacy Challenges in Mobile and Pervasive Networks,1--1,,1,"mobile networks, pervasive networks, privacy and security",10.1145/2988287.2998439,,,,,,,2016,,"Proceedings of the 19th ACM International Conference on Modeling, Analysis and Simulation of Wireless and Mobile Systems",MSWiM '16,,978-1-4503-4502-6,"Malta, Malta",ACM,"New York, NY, USA"
article,2939939,Jean-Pierre  Hubaux,,,,The Ultimate Frontier for Privacy and Security: Medicine,1--1,,1,,10.1145/2939918.2939939,,,,,,,2016,,Proceedings of the 9th ACM Conference on Security &#38; Privacy in Wireless and Mobile Networks,WiSec '16,,978-1-4503-4270-4,"Darmstadt, Germany",ACM,"New York, NY, USA"
article,2493115,Gerry  Derksen and Stan  Ruecker and Tim  Causer and Melissa  Terras,,,,Demonstrating Data Using Storyboard Visualization Tool,117--117,,1,"BigData, latent dirichlet allocation, narrative, storyboard",10.1145/2493102.2493115,,,,,,,2013,,Proceedings of the 6th International Symposium on Visual Information Communication and Interaction,VINCI '13,,978-1-4503-1988-1,"Tianjin, China",ACM,"New York, NY, USA"
article,3191743,Andreas  Grammenos and Cecilia  Mascolo and Jon  Crowcroft,,,,"You Are Sensing, but Are You Biased?: A User Unaided Sensor Calibration Approach for Mobile Sensing",11:1--11:26,11,26,"Calibration, IMU, Mobile Devices, Sensor",10.1145/3191743,Proc. ACM Interact. Mob. Wearable Ubiquitous Technol.,18-Mar,2,1,,March,2018,2474-9567,,,,,,ACM,"New York, NY, USA"
article,2491160,Nic  Lane,,,,"The 5th ACM Hotplanet Workshop Keynote Speaker: Smartphones, Crowds, and the Cloud: Population Guided Sensing Systems",1--2,,2,"cloud, sensing, smartphones",10.1145/2491159.2491160,,,,,,,2013,,Proceedings of the 5th ACM Workshop on HotPlanet,HotPlanet '13,,978-1-4503-2177-8,"Hong Kong, China",ACM,"New York, NY, USA"
article,2817759,Elise  van den Hoven,,,,From Materialising to Memories: Design Research to Support Personal Remembering,83--83,,1,"Autobiographical remembering, design research, digital media, episodic memory, human-computer interaction, interaction design, tangible interaction",10.1145/2808047.2817759,,,,,,,2015,,Proceedings of the 15th New Zealand Conference on Human-Computer Interaction,CHINZ 2015,,978-1-4503-3670-3,"Hamilton, New Zealand",ACM,"New York, NY, USA"
proceeding,2930238,,,,General Chair-Julita  Vassileva and General Chair-James  Blustein and Program Chair-Lora  Aroyo and Program Chair-Sidney  D'Mello,,,,,,,,,,,,,2016,,Proceedings of the 2016 Conference on User Modeling Adaptation and Personalization,,,978-1-4503-4368-8,"Halifax, Nova Scotia, Canada",ACM,"New York, NY, USA"
article,3308714,Mousa  Ahmadi and Cristian  Borcea and Quentin  Jones,,,,Collaborative Lifelogging Through the Integration of Machine and Human Computation,23--24,,2,"lifelogging, machine learning, self-tracking",10.1145/3308557.3308714,,,,,,,2019,,Proceedings of the 24th International Conference on Intelligent User Interfaces: Companion,IUI '19,,978-1-4503-6673-1,"Marina del Ray, California",ACM,"New York, NY, USA"
article,3154918,Jakob Eg Larsen and Thomas Blomseth Christiansen and Kasper  Eskelund,,,,Fostering Bilateral Patient-clinician Engagement in Active Self-tracking of Subjective Experience,427--430,,4,"PGD, PTSD, engagement, self-tracking",10.1145/3154862.3154918,,,,,,,2017,,Proceedings of the 11th EAI International Conference on Pervasive Computing Technologies for Healthcare,PervasiveHealth '17,,978-1-4503-6363-1,"Barcelona, Spain",ACM,"New York, NY, USA"
article,3170605,Jochen  Meyer and Daniel  Epstein and Parisa  Eslambolchilar and Judy  Kay and Lie Ming  Tang,,,,A Short Workshop on Next Steps Towards Long Term Self Tracking,W05:1--W05:8,W05,8,"health, long term, self tracking, wellbeing",10.1145/3170427.3170605,,,,,,,2018,,Extended Abstracts of the 2018 CHI Conference on Human Factors in Computing Systems,CHI EA '18,,978-1-4503-5621-3,"Montreal QC, Canada",ACM,"New York, NY, USA"
article,3025510,Chia-Fang  Chung and Nanna  Gorm and Irina A. Shklovski and Sean  Munson,,,,Finding the Right Fit: Understanding Health Tracking in Workplace Wellness Programs,4875--4886,,12,"health and wellness program, self-tracking, workplace",10.1145/3025453.3025510,,,,,,,2017,,Proceedings of the 2017 CHI Conference on Human Factors in Computing Systems,CHI '17,,978-1-4503-4655-9,"Denver, Colorado, USA",ACM,"New York, NY, USA"
article,3064697,Kwangyoung  Lee and Hwajung  Hong,,,,Designing for Self-Tracking of Emotion and Experience with Tangible Modality,465--475,,11,"emotion, mental health, mindtracker, self-tracking",10.1145/3064663.3064697,,,,,,,2017,,Proceedings of the 2017 Conference on Designing Interactive Systems,DIS '17,,978-1-4503-4922-2,"Edinburgh, United Kingdom",ACM,"New York, NY, USA"
article,3125507,Amon  Rapp and Federica  Cena and Maurizio  Tirassa and Guido  Boella and Alessia  Calafiore and Roberto  Keller,,,,Tracking Personal Movements in Urban Environments: Personalized Maps for People with Autism Spectrum Disorder,883--886,,4,"adaptive support, autism, personalized maps, self-tracking",10.1145/3123024.3125507,,,,,,,2017,,Proceedings of the 2017 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2017 ACM International Symposium on Wearable Computers,UbiComp '17,,978-1-4503-5190-4,"Maui, Hawaii",ACM,"New York, NY, USA"
article,3079175,Kim  Sauv&#233; and Steven  Houben and Nicolai  Marquardt and Saskia  Bakker and Bart  Hengeveld and Sarah  Gallacher and Yvonne  Rogers,,,,LOOP: A Physical Artifact to Facilitate Seamless Interaction with Personal Data in Everyday Life,285--288,,4,"ambient information systems, physical visualization, self-tracking, shape-changing interfaces",10.1145/3064857.3079175,,,,,,,2017,,Proceedings of the 2017 ACM Conference Companion Publication on Designing Interactive Systems,DIS '17 Companion,,978-1-4503-4991-8,"Edinburgh, United Kingdom",ACM,"New York, NY, USA"
article,2892488,Jisoo  Lee and Eric B. Hekler and Emil  Chiauzzi and Auriell  Towner and Marcy  Fitz-Randolph,,,,Helping Users Set Rules for Defining Short-Term Activity Goals,2178--2184,,7,"goal-setting, multiple sclerosis, physical activity, self-experimentation, self-tracking",10.1145/2851581.2892488,,,,,,,2016,,Proceedings of the 2016 CHI Conference Extended Abstracts on Human Factors in Computing Systems,CHI EA '16,,978-1-4503-4082-3,"San Jose, California, USA",ACM,"New York, NY, USA"
article,3014058,Ver&#243;nica  Rivera-Pelayo and Angela  Fessl and Lars  M&#252;ller and Viktoria  Pammer,,,,Introducing Mood Self-Tracking at Work: Empirical Insights from Call Centers,3:1--3:28,3,28,"Call center, field study, mood self-tracking, reflection, work performance",10.1145/3014058,ACM Trans. Comput.-Hum. Interact.,17-Mar,24,1,,February,2017,1073-0516,,,,,,ACM,"New York, NY, USA"
article,3188401,Katta  Spiel and Fares  Kayali and Louise  Horvath and Michael  Penkler and Sabine  Harrer and Miguel  Sicart and Jessica  Hammer,,,,"Fitter, Happier, More Productive?: The Normative Ontology of Fitness Trackers",alt08:1--alt08:10,alt08,10,"essay, fitness, health, normativity, re-ontologisation, self-tracking",10.1145/3170427.3188401,,,,,,,2018,,Extended Abstracts of the 2018 CHI Conference on Human Factors in Computing Systems,CHI EA '18,,978-1-4503-5621-3,"Montreal QC, Canada",ACM,"New York, NY, USA"
article,3154895,Jomara  Binda and Hyehyun  Park and John M. Carroll and Natalie  Cope and Chien Wen (Tina) Yuan and Eun Kyoung Choe,,,,Intergenerational Sharing of Health Data Among Family Members,468--471,,4,"collaboration, data sharing, family, health, intergenerational, self-tracking",10.1145/3154862.3154895,,,,,,,2017,,Proceedings of the 11th EAI International Conference on Pervasive Computing Technologies for Healthcare,PervasiveHealth '17,,978-1-4503-6363-1,"Barcelona, Spain",ACM,"New York, NY, USA"
article,2641318,Jisoo  Lee and Erin  Walker and Winslow  Burleson and Eric B. Hekler,,,,Exploring Users' Creation of Personalized Behavioral Plans,703--706,,4,"behavior change, goal-setting, personalized behavioral plan, self-tracking",10.1145/2638728.2641318,,,,,,,2014,,Proceedings of the 2014 ACM International Joint Conference on Pervasive and Ubiquitous Computing: Adjunct Publication,UbiComp '14 Adjunct,,978-1-4503-3047-3,"Seattle, Washington",ACM,"New York, NY, USA"
article,2858148,Da-jung  Kim and Yeoreum  Lee and Saeyoung  Rho and Youn-kyung  Lim,,,,Design Opportunities in Three Stages of Relationship Development Between Users and Self-Tracking Devices,699--703,,5,"human-technology relationship development, self-tracking device, user experience design",10.1145/2858036.2858148,,,,,,,2016,,Proceedings of the 2016 CHI Conference on Human Factors in Computing Systems,CHI '16,,978-1-4503-3362-7,"San Jose, California, USA",ACM,"New York, NY, USA"
article,2996748,Marie Louise Juul S&#248;ndergaard and Lone Koefoed Hansen,,,,PeriodShare: A Bloody Design Fiction,113:1--113:6,113,6,"Design fiction, menstruation, research through design, self tracking",10.1145/2971485.2996748,,,,,,,2016,,Proceedings of the 9th Nordic Conference on Human-Computer Interaction,NordiCHI '16,,978-1-4503-4763-1,"Gothenburg, Sweden",ACM,"New York, NY, USA"
article,3024935,Nanna  Gorm,,,,Personal Health Tracking Technologies in Practice,69--72,,4,"doctoral consortium, health and wellness programs, self-tracking, surveillance, workplace",10.1145/3022198.3024935,,,,,,,2017,,Companion of the 2017 ACM Conference on Computer Supported Cooperative Work and Social Computing,CSCW '17 Companion,,978-1-4503-4688-7,"Portland, Oregon, USA",ACM,"New York, NY, USA"
