type,id,URL,author,editor,advisor,note,title,pages,article_no,num_pages,keywords,doi,journal,issue_date,volume,issue_no,description,month,year,issn,booktitle,acronym,edition,isbn,conf_loc,publisher,publisher_loc
article,3173745,https://dl.acm.org/citation.cfm?id=3173745,"Jasmin Niess , Paweł W. Woźniak, Supporting Meaningful Personal Fitness: the Tracker Goal Evolution Model, Proceedings of the 2018 CHI Conference on Human Factors in Computing Systems, April 21-26, 2018, Montreal QC, Canada",,,,,,,,,,,,,,,,,,,,,,,,
article,2458801,https://dl.acm.org/citation.cfm?id=2458801,"Reza Rawassizadeh , Martin Tomitsch , Katarzyna Wac , A. Min Tjoa, UbiqLog: a generic mobile phone-based life-log framework, Personal and Ubiquitous Computing, v.17 n.4, p.621-637, April 2013",,,,,,,,,,,,,,,,,,,,,,,,
article,3242687,https://dl.acm.org/citation.cfm?id=3242687,"Pablo Ortiz , D. Fox Harrell, Enabling Critical Self-Reflection through Roleplay with Chimeria: Grayscale, Proceedings of the 2018 Annual Symposium on Computer-Human Interaction in Play, October 28-31, 2018, Melbourne, VIC, Australia",,,,,,,,,,,,,,,,,,,,,,,,
article,3174709,https://dl.acm.org/citation.cfm?id=3174709,"Lena Mamykina , Elizabeth M. Heitkemper , Arlene M. Smaldone , Rita Kukafka , Heather J. Cole-Lewis , Patricia G. Davidson , Elizabeth D. Mynatt , Andrea Cassells , Jonathan N. Tobin , George Hripcsak, Personal discovery in diabetes self-management, Journal of Biomedical Informatics, v.76 n.C, p.1-8, December 2017",,,,,,,,,,,,,,,,,,,,,,,,
article,2807522,https://dl.acm.org/citation.cfm?id=2807522,"Elizabeth L. Murnane , Saeed Abdullah , Mark Matthews , Tanzeem Choudhury , Geri Gay, Social (media) jet lag: how usage of social technology can modulate and reflect circadian rhythms, Proceedings of the 2015 ACM International Joint Conference on Pervasive and Ubiquitous Computing, September 07-11, 2015, Osaka, Japan",,,,,,,,,,,,,,,,,,,,,,,,
article,3090091,https://dl.acm.org/citation.cfm?id=3090091,"Lie Ming Tang , Judy Kay, Harnessing Long Term Physical Activity Data—How Long-term Trackers Use Data and How an Adherence-based Interface Supports New Insights, Proceedings of the ACM on Interactive, Mobile, Wearable and Ubiquitous Technologies, v.1 n.2, p.1-28, June 2017",,,,,,,,,,,,,,,,,,,,,,,,
article,2807528,https://dl.acm.org/citation.cfm?id=2807528,"Akhil Mathur , Marc Van den Broeck , Geert Vanderhulst , Afra Mashhadi , Fahim Kawsar, Tiny habits in the giant enterprise: understanding the dynamics of a quantified workplace, Proceedings of the 2015 ACM International Joint Conference on Pervasive and Ubiquitous Computing, September 07-11, 2015, Osaka, Japan",,,,,,,,,,,,,,,,,,,,,,,,
article,2858463,https://dl.acm.org/citation.cfm?id=2858463,"Pascal Lessel , Maximilian Altmeyer , Marc Müller , Christian Wolff , Antonio Krüger, ""Don't Whip Me With Your Games"": Investigating ""Bottom-Up"" Gamification, Proceedings of the 2016 CHI Conference on Human Factors in Computing Systems, May 07-12, 2016, Santa Clara, California, USA",,,,,,,,,,,,,,,,,,,,,,,,
article,2399044,https://dl.acm.org/citation.cfm?id=2399044,"Dries De Roeck , Karin Slegers , Johan Criel , Marc Godon , Laurence Claeys , Katriina Kilpi , An Jacobs, I would DiYSE for it!: a manifesto for do-it-yourself internet-of-things creation, Proceedings of the 7th Nordic Conference on Human-Computer Interaction: Making Sense Through Design, October 14-17, 2012, Copenhagen, Denmark",,,,,,,,,,,,,,,,,,,,,,,,
article,2559091,https://dl.acm.org/citation.cfm?id=2559091,"Rob Comber , Anja Thieme, Designing beyond habit: opening space for improved recycling and food waste behaviors through processes of persuasion, social influence and aversive affect, Personal and Ubiquitous Computing, v.17 n.6, p.1197-1210, August 2013",,,,,,,,,,,,,,,,,,,,,,,,
article,3196769,https://dl.acm.org/citation.cfm?id=3196769,"Sander Bogers , Janne van Kollenburg , Eva Deckers , Joep Frens , Caroline Hummels, A Situated Exploration of Designing for Personal Health Ecosystems through Data-enabled Design, Proceedings of the 2018 Designing Interactive Systems Conference, June 09-13, 2018, Hong Kong, China",,,,,,,,,,,,,,,,,,,,,,,,
article,2858181,https://dl.acm.org/citation.cfm?id=2858181,"Chris Elsden , Sebastian Mellor , Patrick Olivier , Pete Wheldon , David Kirk , Rob Comber, ResViz: Politics and Design Issues in Visualizing Academic Metrics, Proceedings of the 2016 CHI Conference on Human Factors in Computing Systems, May 07-12, 2016, Santa Clara, California, USA",,,,,,,,,,,,,,,,,,,,,,,,
article,2424540,https://dl.acm.org/citation.cfm?id=2424540,"Alina Pommeranz , Christian Detweiler , Pascal Wiggers , Catholijn Jonker, Elicitation of situated values: need for tools to help stakeholders and designers to reflect and communicate, Ethics and Information Technology, v.14 n.4, p.285-303, December 2012",,,,,,,,,,,,,,,,,,,,,,,,
article,3240226,https://dl.acm.org/citation.cfm?id=3240226,"Fredrik Aspling , Oskar Juhlin , Heli Väätäjä, Understanding animals: a critical challenge in ACI, Proceedings of the 10th Nordic Conference on Human-Computer Interaction, September 29-October 03, 2018, Oslo, Norway",,,,,,,,,,,,,,,,,,,,,,,,
article,3124921,https://dl.acm.org/citation.cfm?id=3124921,"Let's talk about reflection at work, International Journal of Technology Enhanced Learning, v.9 n.2-3, p.151-168, January 2017",,,,,,,,,,,,,,,,,,,,,,,,
article,2702234,https://dl.acm.org/citation.cfm?id=2702234,"Eric P.S. Baumer, Reflective Informatics: Conceptual Dimensions for Designing Technologies of Reflection, Proceedings of the 33rd Annual ACM Conference on Human Factors in Computing Systems, April 18-23, 2015, Seoul, Republic of Korea",,,,,,,,,,,,,,,,,,,,,,,,
article,2617574,https://dl.acm.org/citation.cfm?id=2617574,"Gillian R. Hayes , Karen G. Cheng , Sen H. Hirano , Karen P. Tang , Marni S. Nagel , Dianne E. Baker, Estrellita: A Mobile Capture and Access Tool for the Support of Preterm Infants and Their Caregivers, ACM Transactions on Computer-Human Interaction (TOCHI), v.21 n.3, p.1-28, June 2014",,,,,,,,,,,,,,,,,,,,,,,,
article,3301039,https://dl.acm.org/citation.cfm?id=3301039,"Majedah Alrehiely , Parisa Eslambolchilar , Rita Borgo, A taxonomy for visualisations of personal physical activity data on self-tracking devices and their applications, Proceedings of the 32nd International BCS Human Computer Interaction Conference, p.1-15, July 04-06, 2018, Belfast, United Kingdom",,,,,,,,,,,,,,,,,,,,,,,,
article,3209220,https://dl.acm.org/citation.cfm?id=3209220,"Lie Ming Tang , Judy Kay, Scaffolding for an OLM for Long-Term Physical Activity Goals, Proceedings of the 26th Conference on User Modeling, Adaptation and Personalization, July 08-11, 2018, Singapore, Singapore",,,,,,,,,,,,,,,,,,,,,,,,
article,2513012,https://dl.acm.org/citation.cfm?id=2513012,"Rohit Ashok Khot , Florian 'Floyd' Mueller , Larissa Hjorth, SweatAtoms: materializing physical activity, Proceedings of The 9th Australasian Conference on Interactive Entertainment: Matters of Life and Death, p.1-7, September 30-October 01, 2013, Melbourne, Australia",,,,,,,,,,,,,,,,,,,,,,,,
article,2915549,https://dl.acm.org/citation.cfm?id=2915549,"Nervo Verdezoto , Erik Grönvall, On preventive blood pressure self-monitoring at home, Cognition, Technology and Work, v.18 n.2, p.267-285, May 2016",,,,,,,,,,,,,,,,,,,,,,,,
article,3025570,https://dl.acm.org/citation.cfm?id=3025570,"Yoojung Kim , Eunyoung Heo , Hyunjeong Lee , Sookyoung Ji , Jueun Choi , Jeong-Whun Kim , Joongseek Lee , Sooyoung Yoo, Prescribing 10,000 Steps Like Aspirin: Designing a Novel Interface for Data-Driven Medical Consultations, Proceedings of the 2017 CHI Conference on Human Factors in Computing Systems, May 06-11, 2017, Denver, Colorado, USA",,,,,,,,,,,,,,,,,,,,,,,,
article,3173945,https://dl.acm.org/citation.cfm?id=3173945,"Lyndsey L. Bakewell , Konstantina Vasileiou , Kiel S. Long , Mark Atkinson , Helen Rice , Manuela Barreto , Julie Barnett , Michael Wilson , Shaun Lawson , John Vines, Everything We Do, Everything We Press: Data-Driven Remote Performance Management in a Mobile Workplace, Proceedings of the 2018 CHI Conference on Human Factors in Computing Systems, p.1-14, April 21-26, 2018, Montreal QC, Canada",,,,,,,,,,,,,,,,,,,,,,,,
article,2858240,https://dl.acm.org/citation.cfm?id=2858240,"Ari H. Pollack , Uba Backonja , Andrew D. Miller , Sonali R. Mishra , Maher Khelifi , Logan Kendall , Wanda Pratt, Closing the Gap: Supporting Patients' Transition to Self-Management after Hospitalization, Proceedings of the 2016 CHI Conference on Human Factors in Computing Systems, May 07-12, 2016, Santa Clara, California, USA",,,,,,,,,,,,,,,,,,,,,,,,
article,3134714,https://dl.acm.org/citation.cfm?id=3134714,"Andre N. Meyer , Gail C. Murphy , Thomas Zimmermann , Thomas Fritz, Retrospecting on Work and Productivity: A Study on Self-Monitoring Software Developers' Work, Proceedings of the ACM on Human-Computer Interaction, v.1 n.CSCW, p.1-24, November 2017",,,,,,,,,,,,,,,,,,,,,,,,
article,3240203,https://dl.acm.org/citation.cfm?id=3240203,"Anton Fedosov , Jeremías Albano , Marc Langheinrich, Supporting the design of sharing economy services: learning from technology-mediated sharing practices of both digital and physical artifacts, Proceedings of the 10th Nordic Conference on Human-Computer Interaction, September 29-October 03, 2018, Oslo, Norway",,,,,,,,,,,,,,,,,,,,,,,,
article,2973118,https://dl.acm.org/citation.cfm?id=2973118,"Amon Rapp , Federica Cena, Personal informatics for everyday life, International Journal of Human-Computer Studies, v.94 n.C, p.1-17, October 2016",,,,,,,,,,,,,,,,,,,,,,,,
article,3076382,https://dl.acm.org/citation.cfm?id=3076382,"Amon Rapp, Designing interactive systems through a game lens, Computers in Human Behavior, v.71 n.C, p.455-468, June 2017",,,,,,,,,,,,,,,,,,,,,,,,
article,2934667,https://dl.acm.org/citation.cfm?id=2934667,"Artie Konrad , Ellen Isaacs , Steve Whittaker, Technology-Mediated Memory: Is Technology Altering Our Memories And Interfering With Well-Being?, ACM Transactions on Computer-Human Interaction (TOCHI), v.23 n.4, p.1-29, September 2016",,,,,,,,,,,,,,,,,,,,,,,,
article,2598598,https://dl.acm.org/citation.cfm?id=2598598,"Eric P.S. Baumer , Vera Khovanskaya , Mark Matthews , Lindsay Reynolds , Victoria Schwanda Sosik , Geri Gay, Reviewing reflection: on the use of reflection in interactive system design, Proceedings of the 2014 conference on Designing interactive systems, June 21-25, 2014, Vancouver, BC, Canada",,,,,,,,,,,,,,,,,,,,,,,,
article,3274364,https://dl.acm.org/citation.cfm?id=3274364,"Geza Kovacs , Zhengxuan Wu , Michael S. Bernstein, Rotating Online Behavior Change Interventions Increases Effectiveness But Also Increases Attrition, Proceedings of the ACM on Human-Computer Interaction, v.2 n.CSCW, p.1-25, November 2018",,,,,,,,,,,,,,,,,,,,,,,,
article,2395129,https://dl.acm.org/citation.cfm?id=2395129,"Judy Kay , Bob Kummerfeld, Creating personalized systems that people can scrutinize and control: Drivers, principles and experience, ACM Transactions on Interactive Intelligent Systems (TiiS), v.2 n.4, p.1-42, December 2012",,,,,,,,,,,,,,,,,,,,,,,,
article,2895015,https://dl.acm.org/citation.cfm?id=2895015,"Sander Hermsen , Jeana Frost , Reint Jan Renes , Peter Kerkhof, Using feedback through digital technology to disrupt and change habitual behavior, Computers in Human Behavior, v.57 n.C, p.61-74, April 2016",,,,,,,,,,,,,,,,,,,,,,,,
article,2344357,https://dl.acm.org/citation.cfm?id=2344357,"Monica Tentori , Gillian R. Hayes , Madhu Reddy, Pervasive Computing for Hospital, Chronic, and Preventive Care, Foundations and Trends in Human-Computer Interaction, v.5 n.1, p.1-95, January 2012",,,,,,,,,,,,,,,,,,,,,,,,
article,2819921,https://dl.acm.org/citation.cfm?id=2819921,"Kunwoo Park , Ingmar Weber , Meeyoung Cha , Chul Lee, Persistent Sharing of Fitness App Status on Twitter, Proceedings of the 19th ACM Conference on Computer-Supported Cooperative Work &amp; Social Computing, February 27-March 02, 2016, San Francisco, California, USA",,,,,,,,,,,,,,,,,,,,,,,,
article,3277820,https://dl.acm.org/citation.cfm?id=3277820,"Nina Sakhnini, myCityMeter Wearable: Measuring the Environmental Risk Factors for Cognitive Impairment in Older Adults, Proceedings of the 2018 ACM International Joint Conference and 2018 International Symposium on Pervasive and Ubiquitous Computing and Wearable Computers, October 08-12, 2018, Singapore, Singapore",,,,,,,,,,,,,,,,,,,,,,,,
article,3123162,https://dl.acm.org/citation.cfm?id=3123162,"Gaurav Paruthi , Shriti Raj , Ankita Gupta , Chuan-Che Huang , Yung-Ju Chang , Mark W Newman, HEED: situated and distributed interactive devices for self-reporting, Proceedings of the 2017 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2017 ACM International Symposium on Wearable Computers, September 11-15, 2017, Maui, Hawaii",,,,,,,,,,,,,,,,,,,,,,,,
article,3016065,https://dl.acm.org/citation.cfm?id=3016065,"Tuomas Lappalainen , Lasse Virtanen , Jonna Häkkilä, Experiences with wellness ring and bracelet form factor, Proceedings of the 15th International Conference on Mobile and Ubiquitous Multimedia, December 12-15, 2016, Rovaniemi, Finland",,,,,,,,,,,,,,,,,,,,,,,,
article,2742958,https://dl.acm.org/citation.cfm?id=2742958,"Mark Whooley , Bernd Ploderer , Kathleen Gray, On the Integration of Self-tracking Data amongst Quantified Self Members, Proceedings of the 28th International BCS Human Computer Interaction Conference on HCI 2014 - Sand, Sea and Sky - Holiday HCI, September 09-12, 2014, Southport, UK",,,,,,,,,,,,,,,,,,,,,,,,
article,3161601,https://dl.acm.org/citation.cfm?id=3161601,"Olivier Augereau , Charles Lima Sanches , Koichi Kise , Kai Kunze, Wordometer Systems for Everyday Life, Proceedings of the ACM on Interactive, Mobile, Wearable and Ubiquitous Technologies, v.1 n.4, p.1-21, December 2017",,,,,,,,,,,,,,,,,,,,,,,,
article,3154923,https://dl.acm.org/citation.cfm?id=3154923,"Fateme Rajabiyazdi , Charles Perin , Lora Oehlberg , Sheelagh Carpendale, The challenges of individuality to technology approaches to personally collected health data, Proceedings of the 11th EAI International Conference on Pervasive Computing Technologies for Healthcare, May 23-26, 2017, Barcelona, Spain",,,,,,,,,,,,,,,,,,,,,,,,
article,3290806,https://dl.acm.org/citation.cfm?id=3290806,"Puripant Ruchikachorn, Case studies of shareable personal map visualization, Proceedings of the Eurographics/IEEE VGTC Conference on Visualization: Posters, p.13-15, June 04-08, 2018, Brno, Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,
article,3076528,https://dl.acm.org/citation.cfm?id=3076528,"Dong-Hee Shin , Frank Biocca, Health experience model of personal informatics, Computers in Human Behavior, v.69 n.C, p.62-74, April 2017",,,,,,,,,,,,,,,,,,,,,,,,
article,2875231,https://dl.acm.org/citation.cfm?id=2875231,"Juho Rantakari , Virve Inget , Ashley Colley , Jonna Häkkilä, Charting Design Preferences on Wellness Wearables, Proceedings of the 7th Augmented Human International Conference 2016, p.1-4, February 25-27, 2016, Geneva, Switzerland",,,,,,,,,,,,,,,,,,,,,,,,
article,2906187,https://dl.acm.org/citation.cfm?id=2906187,"Elizabeth V. Eikey, The Use of Weight Loss Apps by Women with Eating Disorders, Proceedings of the 2016 ACM SIGMIS Conference on Computers and People Research, June 02-04, 2016, Alexandria, Virginia, USA",,,,,,,,,,,,,,,,,,,,,,,,
article,3161176,https://dl.acm.org/citation.cfm?id=3161176,"Kohei Matsumura , David S. Kirk, On Active Passengering: Supporting In-Car Experiences, Proceedings of the ACM on Interactive, Mobile, Wearable and Ubiquitous Technologies, v.1 n.4, p.1-23, December 2017",,,,,,,,,,,,,,,,,,,,,,,,
article,3199201,https://dl.acm.org/citation.cfm?id=3199201,"Bran Knowles , Alison Smith-Renner , Forough Poursabzi-Sangdeh , Di Lu , Halimat Alabi, Uncertainty in current and future health wearables, Communications of the ACM, v.61 n.12, December 2018",,,,,,,,,,,,,,,,,,,,,,,,
article,3010936,https://dl.acm.org/citation.cfm?id=3010936,"Mikkel S. Jørgensen , Frederik K. Nissen , Jeni Paay , Jesper Kjeldskov , Mikael B. Skov, Monitoring children's physical activity and sleep: a study of surveillance and information disclosure, Proceedings of the 28th Australian Conference on Computer-Human Interaction, November 29-December 02, 2016, Launceston, Tasmania, Australia",,,,,,,,,,,,,,,,,,,,,,,,
article,2875933,https://dl.acm.org/citation.cfm?id=2875933,"Wenjie Liang , Wenyi Qian , Yijian Wu , Xin Peng , Wenyun Zhao, Mining Context-Aware User Requirements from Crowd Contributed Mobile Data, Proceedings of the 7th Asia-Pacific Symposium on Internetware, November 06-06, 2015, Wuhan, China",,,,,,,,,,,,,,,,,,,,,,,,
article,3301225,https://dl.acm.org/citation.cfm?id=3301225,"Majedah Alrehiely , Parisa Eslambolchilar , Rita Borgo, Evaluating different visualization designs for personal health data, Proceedings of the 32nd International BCS Human Computer Interaction Conference, p.1-6, July 04-06, 2018, Belfast, United Kingdom",,,,,,,,,,,,,,,,,,,,,,,,
article,2858142,https://dl.acm.org/citation.cfm?id=2858142,"Elena Agapie , Daniel Avrahami , Jennifer Marlow, Staying the Course: System-Driven Lapse Management for Supporting Behavior Change, Proceedings of the 2016 CHI Conference on Human Factors in Computing Systems, May 07-12, 2016, Santa Clara, California, USA",,,,,,,,,,,,,,,,,,,,,,,,
article,2702213,https://dl.acm.org/citation.cfm?id=2702213,"Moon-Hwan Lee , Seijin Cha , Tek-Jin Nam, Patina Engraver: Visualizing Activity Logs as Patina in Fashionable Trackers, Proceedings of the 33rd Annual ACM Conference on Human Factors in Computing Systems, April 18-23, 2015, Seoul, Republic of Korea",,,,,,,,,,,,,,,,,,,,,,,,
article,3154879,https://dl.acm.org/citation.cfm?id=3154879,"Fereshteh Amini , Khalad Hasan , Andrea Bunt , Pourang Irani, Data representations for in-situ exploration of health and fitness data, Proceedings of the 11th EAI International Conference on Pervasive Computing Technologies for Healthcare, May 23-26, 2017, Barcelona, Spain",,,,,,,,,,,,,,,,,,,,,,,,
article,3183889,https://dl.acm.org/citation.cfm?id=3183889,"Andreas Schreiber , Regina Struminski, Visualizing provenance using comics, Proceedings of the 9th USENIX Conference on Theory and Practice of Provenance, June 23, 2017, Seattle, WA",,,,,,,,,,,,,,,,,,,,,,,,
article,3176451,https://dl.acm.org/citation.cfm?id=3176451,"Rohit Ashok Khot , Simon Stusak , Andreas Butz , Florian 'Floyd' Mueller, 10 Design Themes for Creating 3D Printed Physical Representations of Physical Activity Data, 16th IFIP TC 13 International Conference on Human-Computer Interaction --- INTERACT 2017, September 25-29, 2017",,,,,,,,,,,,,,,,,,,,,,,,
article,3292180,https://dl.acm.org/citation.cfm?id=3292180,"Bernd Ploderer , Yaman Mazyed S. Alsahfi , Stewart G. Trost, Technologies to engage young children in physical activity: an online study of parenting practices, Proceedings of the 30th Australian Conference on Computer-Human Interaction, December 04-07, 2018, Melbourne, Australia",,,,,,,,,,,,,,,,,,,,,,,,
article,2785881,https://dl.acm.org/citation.cfm?id=2785881,"Tom Owen , Jennifer Pearson , Harold Thimbleby , George Buchanan, ConCap: Designing to Empower Individual Reflection on Chronic Conditions using Mobile Apps, Proceedings of the 17th International Conference on Human-Computer Interaction with Mobile Devices and Services, August 24-27, 2015, Copenhagen, Denmark",,,,,,,,,,,,,,,,,,,,,,,,
article,2727091,https://dl.acm.org/citation.cfm?id=2727091,"Afsaneh Doryab , Mads Frost , Maria Faurholt-Jepsen , Lars V. Kessing , Jakob E. Bardram, Impact factor analysis: combining prediction with parameter ranking to reveal the impact of behavior on health outcome, Personal and Ubiquitous Computing, v.19 n.2, p.355-365, February 2015",,,,,,,,,,,,,,,,,,,,,,,,
article,2807554,https://dl.acm.org/citation.cfm?id=2807554,"James Clawson , Jessica A. Pater , Andrew D. Miller , Elizabeth D. Mynatt , Lena Mamykina, No longer wearing: investigating the abandonment of personal health-tracking technologies on craigslist, Proceedings of the 2015 ACM International Joint Conference on Pervasive and Ubiquitous Computing, September 07-11, 2015, Osaka, Japan",,,,,,,,,,,,,,,,,,,,,,,,
article,3072044,https://dl.acm.org/citation.cfm?id=3072044,"Eun Kyoung Choe , Saeed Abdullah , Mashfiqui Rabbi , Edison Thomaz , Daniel A. Epstein , Felicia Cordeiro , Matthew Kay , Gregory D. Abowd , Tanzeem Choudhury , James Fogarty , Bongshin Lee , Mark Matthews , Julie A. Kientz, Semi-Automated Tracking: A Balanced Approach for Self-Monitoring Applications, IEEE Pervasive Computing, v.16 n.1, p.74-84, January 2017",,,,,,,,,,,,,,,,,,,,,,,,
article,3174050,https://dl.acm.org/citation.cfm?id=3174050,"Matthew K. Hong , Udaya Lakshmi , Thomas A. Olson , Lauren Wilcox, Visual ODLs: Co-Designing Patient-Generated Observations of Daily Living to Support Data-Driven Conversations in Pediatric Care, Proceedings of the 2018 CHI Conference on Human Factors in Computing Systems, p.1-13, April 21-26, 2018, Montreal QC, Canada",,,,,,,,,,,,,,,,,,,,,,,,
article,3173796,https://dl.acm.org/citation.cfm?id=3173796,"Naomi Yamashita , Hideaki Kuzuoka , Takashi Kudo , Keiji Hirata , Eiji Aramaki , Kazuki Hattori, How Information Sharing about Care Recipients by Family Caregivers Impacts Family Communication, Proceedings of the 2018 CHI Conference on Human Factors in Computing Systems, April 21-26, 2018, Montreal QC, Canada",,,,,,,,,,,,,,,,,,,,,,,,
article,3124921,https://dl.acm.org/citation.cfm?id=3124921,"Let's talk about reflection at work, International Journal of Technology Enhanced Learning, v.9 n.2-3, p.151-168, January 2017",,,,,,,,,,,,,,,,,,,,,,,,
article,3274128,https://dl.acm.org/citation.cfm?id=3274128,"Pei-Yi Patricia Kuo, Design for Self-Experimentation: Participant Reactions to Self-Generated Behavioral Prompts for Sustainable Living, Proceedings of the 2018 ACM International Joint Conference and 2018 International Symposium on Pervasive and Ubiquitous Computing and Wearable Computers, October 08-12, 2018, Singapore, Singapore",,,,,,,,,,,,,,,,,,,,,,,,
article,3240224,https://dl.acm.org/citation.cfm?id=3240224,"Laia Turmo Vidal , Elena Márquez Segura , Annika Waern, Sensory bodystorming for collocated physical training design, Proceedings of the 10th Nordic Conference on Human-Computer Interaction, September 29-October 03, 2018, Oslo, Norway",,,,,,,,,,,,,,,,,,,,,,,,
article,2702321,https://dl.acm.org/citation.cfm?id=2702321,"Jeni Paay , Jesper Kjeldskov , Mikael B. Skov , Lars Lichon , Stephan Rasmussen, Understanding Individual Differences for Tailored Smoking Cessation Apps, Proceedings of the 33rd Annual ACM Conference on Human Factors in Computing Systems, April 18-23, 2015, Seoul, Republic of Korea",,,,,,,,,,,,,,,,,,,,,,,,
article,2915549,https://dl.acm.org/citation.cfm?id=2915549,"Nervo Verdezoto , Erik Grönvall, On preventive blood pressure self-monitoring at home, Cognition, Technology and Work, v.18 n.2, p.267-285, May 2016",,,,,,,,,,,,,,,,,,,,,,,,
article,3130974,https://dl.acm.org/citation.cfm?id=3130974,"Tung Vuong , Giulio Jacucci , Tuukka Ruotsalo, Watching inside the Screen: Digital Activity Monitoring for Task Recognition and Proactive Information Retrieval, Proceedings of the ACM on Interactive, Mobile, Wearable and Ubiquitous Technologies, v.1 n.3, p.1-23, September 2017",,,,,,,,,,,,,,,,,,,,,,,,
article,3191769,https://dl.acm.org/citation.cfm?id=3191769,"Lie Ming Tang , Jochen Meyer , Daniel A. Epstein , Kevin Bragg , Lina Engelen , Adrian Bauman , Judy Kay, Defining Adherence: Making Sense of Physical Activity Tracker Data, Proceedings of the ACM on Interactive, Mobile, Wearable and Ubiquitous Technologies, v.2 n.1, p.1-22, March 2018",,,,,,,,,,,,,,,,,,,,,,,,
article,3210826,https://dl.acm.org/citation.cfm?id=3210826,"Jonathan Hook, Facts, Interactivity and Videotape: Exploring the Design Space of Data in Interactive Video Storytelling, Proceedings of the 2018 ACM International Conference on Interactive Experiences for TV and Online Video, June 26-28, 2018, SEOUL, Republic of Korea",,,,,,,,,,,,,,,,,,,,,,,,
article,3264942,https://dl.acm.org/citation.cfm?id=3264942,"Gaurav Paruthi , Shriti Raj , Seungjoo Baek , Chuyao Wang , Chuan-che Huang , Yung-Ju Chang , Mark W. Newman, Heed: Exploring the Design of Situated Self-Reporting Devices, Proceedings of the ACM on Interactive, Mobile, Wearable and Ubiquitous Technologies, v.2 n.3, p.1-21, September 2018",,,,,,,,,,,,,,,,,,,,,,,,
article,2807528,https://dl.acm.org/citation.cfm?id=2807528,"Akhil Mathur , Marc Van den Broeck , Geert Vanderhulst , Afra Mashhadi , Fahim Kawsar, Tiny habits in the giant enterprise: understanding the dynamics of a quantified workplace, Proceedings of the 2015 ACM International Joint Conference on Pervasive and Ubiquitous Computing, September 07-11, 2015, Osaka, Japan",,,,,,,,,,,,,,,,,,,,,,,,
article,3026038,https://dl.acm.org/citation.cfm?id=3026038,"Jisoo Lee , Erin Walker , Winslow Burleson , Matthew Kay , Matthew Buman , Eric B. Hekler, Self-Experimentation for Behavior Change: Design and Formative Evaluation of Two Approaches, Proceedings of the 2017 CHI Conference on Human Factors in Computing Systems, May 06-11, 2017, Denver, Colorado, USA",,,,,,,,,,,,,,,,,,,,,,,,
article,3090091,https://dl.acm.org/citation.cfm?id=3090091,"Lie Ming Tang , Judy Kay, Harnessing Long Term Physical Activity Data—How Long-term Trackers Use Data and How an Adherence-based Interface Supports New Insights, Proceedings of the ACM on Interactive, Mobile, Wearable and Ubiquitous Technologies, v.1 n.2, p.1-28, June 2017",,,,,,,,,,,,,,,,,,,,,,,,
article,3154912,https://dl.acm.org/citation.cfm?id=3154912,"Nadir Weibel, New frontiers for pervasive telemedicine: from data science in the wild to HoloPresence, Proceedings of the 11th EAI International Conference on Pervasive Computing Technologies for Healthcare, May 23-26, 2017, Barcelona, Spain",,,,,,,,,,,,,,,,,,,,,,,,
article,3301039,https://dl.acm.org/citation.cfm?id=3301039,"Majedah Alrehiely , Parisa Eslambolchilar , Rita Borgo, A taxonomy for visualisations of personal physical activity data on self-tracking devices and their applications, Proceedings of the 32nd International BCS Human Computer Interaction Conference, p.1-15, July 04-06, 2018, Belfast, United Kingdom",,,,,,,,,,,,,,,,,,,,,,,,
article,2901799,https://dl.acm.org/citation.cfm?id=2901799,"Bernd Ploderer , Justin Fong , Anusha Withana , Marlena Klaic , Siddharth Nair , Vincent Crocher , Frank Vetere , Suranga Nanayakkara, ArmSleeve: A Patient Monitoring System to Support Occupational Therapists in Stroke Rehabilitation, Proceedings of the 2016 ACM Conference on Designing Interactive Systems, June 04-08, 2016, Brisbane, QLD, Australia",,,,,,,,,,,,,,,,,,,,,,,,
article,2897507,https://dl.acm.org/citation.cfm?id=2897507,"Katrin Hänsel , Natalie Wilde , Hamed Haddadi , Akram Alomainy, Challenges with Current Wearable Technology in Monitoring Health Data and Providing Positive Behavioural Support, Proceedings of the 5th EAI International Conference on Wireless Mobile Communication and Healthcare, p.158-161, October 14-16, 2015, London, Great Britain",,,,,,,,,,,,,,,,,,,,,,,,
article,2702307,https://dl.acm.org/citation.cfm?id=2702307,"Gary W. Pritchard , Pam Briggs , John Vines , Patrick Olivier, How to Drive a London Bus: Measuring Performance in a Mobile and Remote Workplace, Proceedings of the 33rd Annual ACM Conference on Human Factors in Computing Systems, April 18-23, 2015, Seoul, Republic of Korea",,,,,,,,,,,,,,,,,,,,,,,,
article,3070927,https://dl.acm.org/citation.cfm?id=3070927,"Alice Thudt , Bongshin Lee , Eun Kyoung Choe , Sheelagh Carpendale, Expanding Research Methods for a Realistic Understanding of Personal Visualization, IEEE Computer Graphics and Applications, v.37 n.2, p.12-18, March 2017",,,,,,,,,,,,,,,,,,,,,,,,
article,3213403,https://dl.acm.org/citation.cfm?id=3213403,"Federica Cena , Amon Rapp , Silvia Likavec , Alessandro Marcengo, Envisioning the Future of Personalization Through Personal Informatics: A User Study, International Journal of Mobile Human Computer Interaction, v.10 n.1, p.52-66, January 2018",,,,,,,,,,,,,,,,,,,,,,,,
