id,URL,author,title,keywords,doi,journal,volume,issue_no,year,acronym
3304203,https://dl.acm.org/citation.cfm?id=3304203,Ulrich  Neumann and Youngkwan  Cho,A Self-tracking Augmented Reality System,,10.1145/3304181.3304203,,,,1996,VRST '96
2819944,https://dl.acm.org/citation.cfm?id=2819944,Nanna  Gorm and Irina  Shklovski,"Steps, Choices and Moral Accounting: Observations from a Step-Counting Campaign in the Workplace","Self-tracking, campaign, health promotion, pedometer, social ecology, step-counter, workplace",10.1145/2818048.2819944,,,,2016,CSCW '16
3294035,https://dl.acm.org/citation.cfm?id=3294035,Kim  Munck and Mark Hummeluhr Christensen and Alan  Tahhan and Birthe I. Dinesen and Helle  Spindler and John  Hansen and Olav W. Nielsen and Soren  Leth,Evaluation of Self-trackers for Use in Telerehabilitation,"activity monitor, fitness, heart failure, physical activity, self-tracking, step count, telerehabilitation, usability",,J. Usability Studies,13,3,2018,
2998276,https://dl.acm.org/citation.cfm?id=2998276,Jessica  Schroeder and Jane  Hoffswell and Chia-Fang  Chung and James  Fogarty and Sean  Munson and Jasmine  Zia,Supporting Patient-Provider Collaboration to Identify Individual Triggers Using Food and Symptom Journals,"interactive visualization, patient-generated data, patient-provider collaboration, self-tracking, symptom triggers",10.1145/2998181.2998276,,,,2017,CSCW '17
2998206,https://dl.acm.org/citation.cfm?id=2998206,Clara  Caldeira and Matthew  Bietz and Marisol  Vidauri and Yunan  Chen,Senior Care for Aging in Place: Balancing Assistance and Independence,"CCRC, aging in place, collaborative care, elderly, older adults, self-care, self-tracking",10.1145/2998181.2998206,,,,2017,CSCW '17
2785877,https://dl.acm.org/citation.cfm?id=2785877,Jeni  Paay and Jesper  Kjeldskov and Mikael B. Skov and Nirojan  Srikandarajah and Umachanger  Brinthaparan,QuittyLink: Using Smartphones for Personal Counseling to Help People Quit Smoking,"Smoking cessation, health behavior change, interaction design, mobile apps, personal counseling, self-tracking",10.1145/2785830.2785877,,,,2015,MobileHCI '15
2702230,https://dl.acm.org/citation.cfm?id=2702230,Katarzyna  Stawarz and Anna L. Cox and Ann  Blandford,Beyond Self-Tracking and Reminders: Designing Smartphone Apps That Support Habit Formation,"behavior change, habit formation, smartphone apps",10.1145/2702123.2702230,,,,2015,CHI '15
3300900,https://dl.acm.org/citation.cfm?id=3300900,Heleen  Rutjes and Martijn C. Willemsen and Wijnand A. IJsselsteijn,Beyond Behavior: The Coach's Perspective on Technology in Health Coaching,"behavior change support, coach-client relationship, e-coaching, health coaching, mhealth, patient-generated data, self-tracking, technology acceptance",10.1145/3290605.3300900,,,,2019,CHI '19
2909652,https://dl.acm.org/citation.cfm?id=2909652,Brian  DeRenzi and Jeremy  Wacksman and Nicola  Dell and Scott  Lee and Neal  Lesh and Gaetano  Borriello and Andrew  Ellner,"Closing the Feedback Loop: A 12-month Evaluation of ASTA, a Self-Tracking Application for ASHAs","HCI4D, ICT4CHW, ICTD, mHealth",10.1145/2909609.2909652,,,,2016,ICTD '16
3125504,https://dl.acm.org/citation.cfm?id=3125504,Elena  Di Lascio and Shkurta  Gashi and Danilo  Krasic and Silvia  Santini,In-classroom Self-tracking for Teachers and Students: Preliminary Findings from a Pilot Study,,10.1145/3123024.3125504,,,,2017,UbiComp '17
2998303,https://dl.acm.org/citation.cfm?id=2998303,Elizabeth  Kaziunas and Mark S. Ackerman and Silvia  Lindtner and Joyce M. Lee,Caring Through Data: Attending to the Social and Emotional Experiences of Health Datafication,"caregiving, chronic illness management, diabetes, diy health, emotion work, health and wellness, healthcare technology, personal data, personal health informatics, remote monitoring, self-tracking",10.1145/2998181.2998303,,,,2017,CSCW '17
3212877,https://dl.acm.org/citation.cfm?id=3212877,Ana  Tajadura-Jim&#233;nez and Francisco  Cuadrado and Patricia  Rick and Nadia  Bianchi-Berthouze and Aneesha  Singh and Aleksander  V&#228;ljam&#228;e and Fr&#233;d&#233;ric  Bevilacqua,Designing a Gesture-sound Wearable System to Motivate Physical Activity by Altering Body Perception,"Interactive systems design, body movement, body-perception, embodied cognition, health, physical activity, psychological factors, self-care technology design, self-perception, self-tracking, sound",10.1145/3212721.3212877,,,,2018,MOCO '18
3173827,https://dl.acm.org/citation.cfm?id=3173827,Fengjiao  Peng and Veronica Crista LaBelle and Emily Christen Yue and Rosalind W. Picard,A Trip to the Moon: Personalized Animated Movies for Self-reflection,"animation, emotion, empathy, engagement, personalization, self-reflection",10.1145/3173574.3173827,,,,2018,CHI '18
3313432,https://dl.acm.org/citation.cfm?id=3313432,Mitchell  Gordon and Tim  Althoff and Jure  Leskovec,Goal-setting And Achievement In Activity Tracking Apps: A Case Study Of MyFitnessPal,,10.1145/3308558.3313432,,,,2019,WWW '19
2783572,https://dl.acm.org/citation.cfm?id=2783572,Jutta  Fortmann and Benjamin  Poppinga and Wilko  Heuten and Susanne  Boll,Real-life Experiences with an Adaptive Light Bracelet,"context awareness, digital jewellery, fluid intake reminder, light, observer experience, wearable computing",10.1145/2783446.2783572,,,,2015,British HCI '15
3300475,https://dl.acm.org/citation.cfm?id=3300475,Pedro  Sanches and Axel  Janson and Pavel  Karpashevich and Camille  Nadal and Chengcheng  Qu and Claudia  Daud&#233;n Roquet and Muhammad  Umair and Charles  Windlin and Gavin  Doherty and Kristina  H&#246;&#246;k and Corina  Sas,HCI and Affective Health: Taking Stock of a Decade of Studies and Charting Future Research Directions,"affective disorders, clinical trials, ethical issues, innovation, literature review",10.1145/3290605.3300475,,,,2019,CHI '19
2636086,https://dl.acm.org/citation.cfm?id=2636086,Kerry Shih-Ping Chang and Catalina M. Danis and Robert G. Farrell,Lunch Line: Using Public Displays and Mobile Devices to Encourage Healthy Eating in an Organization,"health challenges, healthy eating, mobile devices, persuasive technology, public displays",10.1145/2632048.2636086,,,,2014,UbiComp '14
3196784,https://dl.acm.org/citation.cfm?id=3196784,Rafal  Kocielnik and Daniel  Avrahami and Jennifer  Marlow and Di  Lu and Gary  Hsieh,Designing for Workplace Reflection: A Chat and Voice-Based Conversational Agent,"bots, conversational agents, modalities, reflection, workspace activity reporting",10.1145/3196709.3196784,,,,2018,DIS '18
3284890,https://dl.acm.org/citation.cfm?id=3284890,Roberto  Reda and Antonella  Carbonaro,Design and Development of a Linked Open Data-Based Web Portal for Sharing IoT Health and Fitness Datasets,"health informatics, iot, lod, semantic web, wearable devices",10.1145/3284869.3284890,,,,2018,Goodtechs '18
3287069,https://dl.acm.org/citation.cfm?id=3287069,Neille-Ann H. Tan and Han  Sha and Eda  Celen and Phucanh  Tran and Kelly  Wang and Gifford  Cheung and Philip  Hinch and Jeff  Huang,Rewind: Automatically Reconstructing Everyday Memories with First-Person Perspectives,"digital memories, location history, travel experiences",10.1145/3287069,Proc. ACM Interact. Mob. Wearable Ubiquitous Technol.,2,4,2018,
3214273,https://dl.acm.org/citation.cfm?id=3214273,Rafal  Kocielnik and Lillian  Xiao and Daniel  Avrahami and Gary  Hsieh,Reflection Companion: A Conversational System for Engaging Users in Reflection on Physical Activity,"Conversational design, behavior change, conversational AI, physical activity, reflection, reflective dialogues, self-learning",10.1145/3214273,Proc. ACM Interact. Mob. Wearable Ubiquitous Technol.,2,2,2018,
3264951,https://dl.acm.org/citation.cfm?id=3264951,Weichen  Wang and Gabriella M. Harari and Rui  Wang and Sandrine R. M&#252;ller and Shayan  Mirjafari and Kizito  Masaba and Andrew T. Campbell,Sensing Behavioral Change over Time: Using Within-Person Variability Features from Mobile Sensing to Predict Personality Traits,"Mobile Sensing, Personality Traits, Within-Person Variability",10.1145/3264951,Proc. ACM Interact. Mob. Wearable Ubiquitous Technol.,2,3,2018,
3132024,https://dl.acm.org/citation.cfm?id=3132024,Christian  Holz and Edward J. Wang,Glabella: Continuously Sensing Blood Pressure Behavior Using an Unobtrusive Wearable Device,"Physiological sensing, blood pressure monitoring, continuous tracking, convenience, cuffless sensing, heart rate monitoring, in-the-wild user study, pulse transit time, unobtrusive wearable, wearable device",10.1145/3132024,Proc. ACM Interact. Mob. Wearable Ubiquitous Technol.,1,3,2017,
3168738,https://dl.acm.org/citation.cfm?id=3168738,"Sean A. Munson, Rethinking assumptions in the design of health and wellness tracking tools, Interactions, v.25 n.1, January + February 2018",,,,,,,,
2350700,https://dl.acm.org/citation.cfm?id=2350700,"Ian Li, Personal informatics &amp; context: Using context to reveal factors that affect behavior, Journal of Ambient Intelligence and Smart Environments, v.4 n.1, p.71-72, January 2012",,,,,,,,
2034466,https://dl.acm.org/citation.cfm?id=2034466,"Han Yu , Zhiqi Shen , Chunyan Miao , Ah-Hwee Tan, A simple curious agent to help people be curious, The 10th International Conference on Autonomous Agents and Multiagent Systems, May 02-06, 2011, Taipei, Taiwan",,,,,,,,
2016662,https://dl.acm.org/citation.cfm?id=2016662,"Yasuhiko Sota , Keisuke Yamamoto , Masahito Hirakawa , Souichiro Doi , Yasuhisa Yamamoto, Support of self-management for chronic kidney failure patients, Proceedings of the 2011 Visual Information Communication - International Symposium, p.1-7, August 04-05, 2011, Hong Kong, China",,,,,,,,
2208381,https://dl.acm.org/citation.cfm?id=2208381,"Michael Nowak , Clifford Nass, Effects of behavior monitoring and perceived system benefit in online recommender systems, Proceedings of the SIGCHI Conference on Human Factors in Computing Systems, May 05-10, 2012, Austin, Texas, USA",,,,,,,,
2975388,https://dl.acm.org/citation.cfm?id=2975388,"Chris Elsden , Mark Selby , Abigail Durrant , David Kirk, Fitter, happier, more productive: what to ask of a data-driven life, interactions, v.23 n.5, September + October 2016",,,,,,,,
2370229,https://dl.acm.org/citation.cfm?id=2370229,"Chloe Fan , Jodi Forlizzi , Anind K. Dey, A spark of activity: exploring informative art as visualization for physical activity, Proceedings of the 2012 ACM Conference on Ubiquitous Computing, September 05-08, 2012, Pittsburgh, Pennsylvania",,,,,,,,
3176494,https://dl.acm.org/citation.cfm?id=3176494,"Naveen Bagalkot , Tomas Sokoler , Riyaj Shaikh , Gaurav Singh , Anders Edelbo Lillie , Pratiksha Dixit , Aditi Rai , Chakravarthy Vignesh , Ashwin Senthil, ReRide, 16th IFIP TC 13 International Conference on Human-Computer Interaction --- INTERACT 2017, September 25-29, 2017",,,,,,,,
2556498,https://dl.acm.org/citation.cfm?id=2556498,"Zachary Porges , Xi Yang , Apurva Desai , Catherine Ho , Ruwan Pallegedara , Raisa Razzaque , Dan Cosley, Achieve: evaluating the impact of progress logging and social feedback on goal achievement, Proceedings of the companion publication of the 17th ACM conference on Computer supported cooperative work &amp; social computing, February 15-19, 2014, Baltimore, Maryland, USA",,,,,,,,
3021354,https://dl.acm.org/citation.cfm?id=3021354,"Clara Caldeira , Matthew Bietz , Yunan Chen, Looking for the unusual: how older adults utilize self-tracking techniques for health management, Proceedings of the 10th EAI International Conference on Pervasive Computing Technologies for Healthcare, p.227-230, May 16-19, 2016, Cancun, Mexico",,,,,,,,
2482357,https://dl.acm.org/citation.cfm?id=2482357,"Misha Sra , Chris Schmandt, Spotz: a location-based approach to self-awareness, Proceedings of the 8th international conference on Persuasive Technology, p.216-221, April 03-05, 2013, Sydney, NSW, Australia",,,,,,,,
1920431,https://dl.acm.org/citation.cfm?id=1920431,"S. Tejaswi Peesapati , Victoria Schwanda , Johnathon Schultz , Dan Cosley, Triggering memories with online maps, Proceedings of the 73rd ASIS&amp;T Annual Meeting on Navigating Streams in an Information Ecosystem, October 22-27, 2010, Pittsburgh, Pennsylvania",,,,,,,,
1958957,https://dl.acm.org/citation.cfm?id=1958957,"Xuan Zhao , Wenpeng Xiao , Changyan Chi , Min Yang, Integrating Twitter into Wiki to support informal awareness, Proceedings of the ACM 2011 conference on Computer supported cooperative work, March 19-23, 2011, Hangzhou, China",,,,,,,,
3025069,https://dl.acm.org/citation.cfm?id=3025069,"Ine Mols , Elise van den Hoven , Berry Eggen, Balance, Cogito and Dott: Exploring Media Modalities for Everyday-life Reflection, Proceedings of the Eleventh International Conference on Tangible, Embedded, and Embodied Interaction, March 20-23, 2017, Yokohama, Japan",,,,,,,,
2305405,https://dl.acm.org/citation.cfm?id=2305405,"Alina Pommeranz , Christian Detweiler , Pascal Wiggers , Catholijn M. Jonker, Self-reflection on personal values to support value-sensitive design, Proceedings of the 25th BCS Conference on Human-Computer Interaction, July 04-08, 2011, Newcastle-upon-Tyne, United Kingdom",,,,,,,,
2558859,https://dl.acm.org/citation.cfm?id=2558859,"Stacy M. Branham , Anja Thieme , Lisa P. Nathan , Steve Harrison , Deborah Tatar , Patrick Olivier, Co-creating &amp; identity-making in CSCW: revisiting ethics in design research, Proceedings of the companion publication of the 17th ACM conference on Computer supported cooperative work &amp; social computing, February 15-19, 2014, Baltimore, Maryland, USA",,,,,,,,
3152353,https://dl.acm.org/citation.cfm?id=3152353,"Qingcheng Li , Heng Cao , Ye Lu, Connecting Paper to Digitization: a Homework Data Processing System with Data Labeling and Visualization, Proceedings of the 14th EAI International Conference on Mobile and Ubiquitous Systems: Computing, Networking and Services, November 07-10, 2017, Melbourne, VIC, Australia",,,,,,,,
2742958,https://dl.acm.org/citation.cfm?id=2742958,"Mark Whooley , Bernd Ploderer , Kathleen Gray, On the Integration of Self-tracking Data amongst Quantified Self Members, Proceedings of the 28th International BCS Human Computer Interaction Conference on HCI 2014 - Sand, Sea and Sky - Holiday HCI, September 09-12, 2014, Southport, UK",,,,,,,,
2661616,https://dl.acm.org/citation.cfm?id=2661616,"Jochen Meyer, Technologies for Wellbeing and Healthy Living: Perspectives and Challenges, International Journal of Handheld Computing Research, v.5 n.1, p.30-40, January 2014",,,,,,,,
2722008,https://dl.acm.org/citation.cfm?id=2722008,"Juan Jimenez Garcia , Hilde Bruyckere , David V. Keyson , Natalia Romero, Designing Personal Informatics for Self-reflection and Self-awareness: The Case of Children with Attention Deficit Hyperactivity Disorder, Proceedings of the 4th International Joint Conference on Ambient Intelligence, December 03-05, 2013, Dublin, Ireland",,,,,,,,
2716533,https://dl.acm.org/citation.cfm?id=2716533,"Deborah J. Cohen , Sara R. Keller , Gillian R. Hayes , David A. Dorr , Joan S. Ash , Dean F. Sittig, Developing a model for understanding patient collection of observations of daily living: a qualitative meta-synthesis of the Project HealthDesign program, Personal and Ubiquitous Computing, v.19 n.1, p.91-102, January 2015",,,,,,,,
3292193,https://dl.acm.org/citation.cfm?id=3292193,"Soojeong Yoo , Phillip Gough , Judy Kay, VRFit: an interactive dashboard for visualising of virtual reality exercise and daily step data, Proceedings of the 30th Australian Conference on Computer-Human Interaction, December 04-07, 2018, Melbourne, Australia",,,,,,,,
3301166,https://dl.acm.org/citation.cfm?id=3301166,"Carla Nave , Teresa Romão , Nuno Correia, Self-tracking emotional states through social media mobile photography, Proceedings of the 32nd International BCS Human Computer Interaction Conference, p.1-6, July 04-06, 2018, Belfast, United Kingdom",,,,,,,,
2534544,https://dl.acm.org/citation.cfm?id=2534544,"Rafal Kocielnik , Fabrizio Maria Maggi , Natalia Sidorova, Enabling self-reflection with LifelogExplorer: generating simple views from complex data, Proceedings of the 7th International Conference on Pervasive Computing Technologies for Healthcare, May 05-08, 2013, Venice, Italy",,,,,,,,
1979247,https://dl.acm.org/citation.cfm?id=1979247,"Matthew L. Lee , Anind K. Dey, Reflecting on pills and phone use: supporting awareness of functional abilities for older adults, Proceedings of the SIGCHI Conference on Human Factors in Computing Systems, May 07-12, 2011, Vancouver, BC, Canada",,,,,,,,
3154879,https://dl.acm.org/citation.cfm?id=3154879,"Fereshteh Amini , Khalad Hasan , Andrea Bunt , Pourang Irani, Data representations for in-situ exploration of health and fitness data, Proceedings of the 11th EAI International Conference on Pervasive Computing Technologies for Healthcare, May 23-26, 2017, Barcelona, Spain",,,,,,,,
3206321,https://dl.acm.org/citation.cfm?id=3206321,"Carla Nave, Designing self-monitoring technologies for emotional self-awareness and wellbeing, Proceedings of the 31st British Computer Society Human Computer Interaction Conference, p.1-6, July 03-06, 2017, Sunderland, UK",,,,,,,,
2757246,https://dl.acm.org/citation.cfm?id=2757246,"Stacey Kuznetsov , Aniket Kittur , Eric Paulos, Biological Citizen Publics: Personal Genetics as a Site of Public Engagement with Science, Proceedings of the 2015 ACM SIGCHI Conference on Creativity and Cognition, June 22-25, 2015, Glasgow, United Kingdom",,,,,,,,
2785881,https://dl.acm.org/citation.cfm?id=2785881,"Tom Owen , Jennifer Pearson , Harold Thimbleby , George Buchanan, ConCap: Designing to Empower Individual Reflection on Chronic Conditions using Mobile Apps, Proceedings of the 17th International Conference on Human-Computer Interaction with Mobile Devices and Services, August 24-27, 2015, Copenhagen, Denmark",,,,,,,,
2592240,https://dl.acm.org/citation.cfm?id=2592240,"Yu Chen , Pearl Pu, HealthyTogether: exploring social incentives for mobile fitness applications, Proceedings of the Second International Symposium of Chinese CHI, p.25-34, April 26-27, 2014, Toronto, Ontario, Canada",,,,,,,,
2839466,https://dl.acm.org/citation.cfm?id=2839466,"Ine Mols , Elise van den Hoven , Berry Eggen, Technologies for Everyday Life Reflection: Illustrating a Design Space, Proceedings of the TEI '16: Tenth International Conference on Tangible, Embedded, and Embodied Interaction, February 14-17, 2016, Eindhoven, Netherlands",,,,,,,,
2541034,https://dl.acm.org/citation.cfm?id=2541034,"Debjanee Barua , Judy Kay , Cécile Paris, Foundations for infrastructure and interfaces to support user control in long-term user modelling, Proceedings of the 25th Australian Computer-Human Interaction Conference: Augmentation, Application, Innovation, Collaboration, November 25-29, 2013, Adelaide, Australia",,,,,,,,
3199201,https://dl.acm.org/citation.cfm?id=3199201,"Bran Knowles , Alison Smith-Renner , Forough Poursabzi-Sangdeh , Di Lu , Halimat Alabi, Uncertainty in current and future health wearables, Communications of the ACM, v.61 n.12, December 2018",,,,,,,,
2686896,https://dl.acm.org/citation.cfm?id=2686896,"Gabriela Marcu , Anind K. Dey , Sara Kiesler, Designing for collaborative reflection, Proceedings of the 8th International Conference on Pervasive Computing Technologies for Healthcare, May 20-23, 2014, Oldenburg, Germany",,,,,,,,
2727091,https://dl.acm.org/citation.cfm?id=2727091,"Afsaneh Doryab , Mads Frost , Maria Faurholt-Jepsen , Lars V. Kessing , Jakob E. Bardram, Impact factor analysis: combining prediction with parameter ranking to reveal the impact of behavior on health outcome, Personal and Ubiquitous Computing, v.19 n.2, p.355-365, February 2015",,,,,,,,
2838823,https://dl.acm.org/citation.cfm?id=2838823,"Florian Güldenpfennig , Roman Ganhör , Geraldine Fitzpatrick, Sitting in the Same Boat: A Case Study of a Combined Awareness System and Behaviour Change Technology, Proceedings of the Annual Meeting of the Australian Special Interest Group for Computer Human Interaction, December 07-10, 2015, Parkville, VIC, Australia",,,,,,,,
3303176,https://dl.acm.org/citation.cfm?id=3303176,"Federica Cena , Ilaria Lombardi , Agata Marta Soccini , Federico Sarzotti , Alessandra Re , Marco Trizio , Margherita Micheletti Cremasco, A Multimodal Alarm System for Risk Management in a Clinical Lab, International Journal of Mobile Human Computer Interaction, v.10 n.4, p.18-41, October 2018",,,,,,,,
2466468,https://dl.acm.org/citation.cfm?id=2466468,"Svetlana Yarosh, Shifting dynamics or breaking sacred traditions?: the role of technology in twelve-step fellowships, Proceedings of the SIGCHI Conference on Human Factors in Computing Systems, April 27-May 02, 2013, Paris, France",,,,,,,,
2946075,https://dl.acm.org/citation.cfm?id=2946075,"Jose Luis Santos , Sven Charleer , Gonzalo Parra , Joris Klerkx , Erik Duval , Katrien Verbert, Evaluating the Use of Open Badges in an Open Learning Environment, Proceedings of the 8th European Conference on Scaling up Learning for Sustained Impact, September 17-21, 2013",,,,,,,,
2443724,https://dl.acm.org/citation.cfm?id=2443724,"Sven H. Koch , Rumyana Proynova , Barbara Paech , Thomas Wetter, How to approximate users' values while preserving privacy: experiences with using attitudes towards work tasks as proxies for personal value elicitation, Ethics and Information Technology, v.15 n.1, p.45-61, March 2013",,,,,,,,
2145374,https://dl.acm.org/citation.cfm?id=2145374,"Victoria Schwanda Sosik , Xuan Zhao , Dan Cosley, See friendship, sort of: how conversation and digital traces might support reflection on friendships, Proceedings of the ACM 2012 conference on Computer Supported Cooperative Work, February 11-15, 2012, Seattle, Washington, USA",,,,,,,,
3289724,https://dl.acm.org/citation.cfm?id=3289724,"Risa Kimura , Tatsuo Nakajima, Sharing Collective Human's Eye Views for Stimulating Reflective Thinking, Proceedings of the 17th International Conference on Mobile and Ubiquitous Multimedia, November 25-28, 2018, Cairo, Egypt",,,,,,,,
2674123,https://dl.acm.org/citation.cfm?id=2674123,"Oren Zuckerman , Ayelet Gal-Oz, Deconstructing gamification: evaluating the effectiveness of continuous measurement, virtual rewards, and social comparison for promoting physical activity, Personal and Ubiquitous Computing, v.18 n.7, p.1705-1719, October 2014",,,,,,,,
3173671,https://dl.acm.org/citation.cfm?id=3173671,"Runyuan (Jason) Chen , Mania Orand , Shin Young (Lucia) Choi , Leena Choi, An Empirical Exploration of Mindfulness Design Using Solo Travel Domain, Proceedings of the 2018 CHI Conference on Human Factors in Computing Systems, April 21-26, 2018, Montreal QC, Canada",,,,,,,,
2971494,https://dl.acm.org/citation.cfm?id=2971494,"Ine Mols , Elise van den Hoven , Berry Eggen, Informing Design for Reflection: an Overview of Current Everyday Practices, Proceedings of the 9th Nordic Conference on Human-Computer Interaction, October 23-27, 2016, Gothenburg, Sweden",,,,,,,,
2208394,https://dl.acm.org/citation.cfm?id=2208394,"Anja Thieme , Rob Comber , Julia Miebach , Jack Weeden , Nicole Kraemer , Shaun Lawson , Patrick Olivier, ""We've bin watching you"": designing for reflection and social persuasion to promote sustainable lifestyles, Proceedings of the SIGCHI Conference on Human Factors in Computing Systems, May 05-10, 2012, Austin, Texas, USA",,,,,,,,
3292180,https://dl.acm.org/citation.cfm?id=3292180,"Bernd Ploderer , Yaman Mazyed S. Alsahfi , Stewart G. Trost, Technologies to engage young children in physical activity: an online study of parenting practices, Proceedings of the 30th Australian Conference on Computer-Human Interaction, December 04-07, 2018, Melbourne, Australia",,,,,,,,
2532155,https://dl.acm.org/citation.cfm?id=2532155,"Haley MacLeod , Anthony Tang , Sheelagh Carpendale, Personal informatics in chronic illness management, Proceedings of the 2013 Graphics Interface Conference, May 29-31, 2013, Regina, Sascatchewan, Canada",,,,,,,,
2030162,https://dl.acm.org/citation.cfm?id=2030162,"Thomas Fahrni , Michael Kuhn , Philipp Sommer , Roger Wattenhofer , Samuel Welten, Sundroid: solar radiation awareness with smartphones, Proceedings of the 13th international conference on Ubiquitous computing, September 17-21, 2011, Beijing, China",,,,,,,,
2513451,https://dl.acm.org/citation.cfm?id=2513451,"Jennifer L. Davidson , Carlos Jensen, What health topics older adults want to track: a participatory design study, Proceedings of the 15th International ACM SIGACCESS Conference on Computers and Accessibility, p.1-8, October 21-23, 2013, Bellevue, Washington",,,,,,,,
2132180,https://dl.acm.org/citation.cfm?id=2132180,"Ou Jie Zhao , Tiffany Ng , Dan Cosley, No forests without trees: particulars and patterns in visualizing personal communication, Proceedings of the 2012 iConference, p.25-32, February 07-10, 2012, Toronto, Ontario, Canada",,,,,,,,
2901799,https://dl.acm.org/citation.cfm?id=2901799,"Bernd Ploderer , Justin Fong , Anusha Withana , Marlena Klaic , Siddharth Nair , Vincent Crocher , Frank Vetere , Suranga Nanayakkara, ArmSleeve: A Patient Monitoring System to Support Occupational Therapists in Stroke Rehabilitation, Proceedings of the 2016 ACM Conference on Designing Interactive Systems, June 04-08, 2016, Brisbane, QLD, Australia",,,,,,,,
2909267,https://dl.acm.org/citation.cfm?id=2909267,"Fadi Botros , Charles Perin , Bon Adriel Aseniero , Sheelagh Carpendale, Go and Grow: Mapping Personal Data to a Living Plant, Proceedings of the International Working Conference on Advanced Visual Interfaces, June 07-10, 2016, Bari, Italy",,,,,,,,
2330639,https://dl.acm.org/citation.cfm?id=2330639,"Jose Luis Santos , Sten Govaerts , Katrien Verbert , Erik Duval, Goal-oriented visualizations of activity tracking: a case study with engineering students, Proceedings of the 2nd International Conference on Learning Analytics and Knowledge, April 29-May 02, 2012, Vancouver, British Columbia, Canada",,,,,,,,
2307866,https://dl.acm.org/citation.cfm?id=2307866,"Jason Wiese , Jason I. Hong , John Zimmerman, Building a dynamic and computational understanding of personal social networks, Proceedings of the 1st ACM workshop on Mobile systems for computational social science, June 25-25, 2012, Low Wood Bay, Lake District, UK",,,,,,,,
2998214,https://dl.acm.org/citation.cfm?id=2998214,"Nanna Gorm , Irina Shklovski, Participant Driven Photo Elicitation for Understanding Activity Tracking: Benefits and Limitations, Proceedings of the 2017 ACM Conference on Computer Supported Cooperative Work and Social Computing, February 25-March 01, 2017, Portland, Oregon, USA",,,,,,,,
3240942,https://dl.acm.org/citation.cfm?id=3240942,"Karina Caro , Yuanyuan Feng , Timothy Day , Evan Freed , Boyd Fox , Jichen Zhu, Understanding the Effect of Existing Positive Relationships on a Social Motion-based Game for Health, Proceedings of the 12th EAI International Conference on Pervasive Computing Technologies for Healthcare, May 21-24, 2018, New York, NY, USA",,,,,,,,
3076528,https://dl.acm.org/citation.cfm?id=3076528,"Dong-Hee Shin , Frank Biocca, Health experience model of personal informatics, Computers in Human Behavior, v.69 n.C, p.62-74, April 2017",,,,,,,,
3213403,https://dl.acm.org/citation.cfm?id=3213403,"Federica Cena , Amon Rapp , Silvia Likavec , Alessandro Marcengo, Envisioning the Future of Personalization Through Personal Informatics: A User Study, International Journal of Mobile Human Computer Interaction, v.10 n.1, p.52-66, January 2018",,,,,,,,
3152772,https://dl.acm.org/citation.cfm?id=3152772,"Bernd Ploderer , Jonathon Stuart , Vivian Tran , Theresa L. Green , Jennifer Muller, The transition of stroke survivors from hospital to home: understanding work and design opportunities, Proceedings of the 29th Australian Conference on Computer-Human Interaction, November 28-December 01, 2017, Brisbane, Queensland, Australia",,,,,,,,
2858259,https://dl.acm.org/citation.cfm?id=2858259,"Will Simm , Maria Angela Ferrario , Adrian Gradinar , Marcia Tavares Smith , Stephen Forshaw , Ian Smith , Jon Whittle, Anxiety and Autism: Towards Personalized Digital Health, Proceedings of the 2016 CHI Conference on Human Factors in Computing Systems, May 07-12, 2016, Santa Clara, California, USA",,,,,,,,
2686904,https://dl.acm.org/citation.cfm?id=2686904,"Phil Adams , Mashfiqui Rabbi , Tauhidur Rahman , Mark Matthews , Amy Voida , Geri Gay , Tanzeem Choudhury , Stephen Voida, Towards <i>personal stress informatics</i>: comparing minimally invasive techniques for measuring daily stress in the wild, Proceedings of the 8th International Conference on Pervasive Computing Technologies for Healthcare, May 20-23, 2014, Oldenburg, Germany",,,,,,,,
3010925,https://dl.acm.org/citation.cfm?id=3010925,"Tobias Sonne , Paul Marshall , Carsten Obel , Per Hove Thomsen , Kaj Grønbæk, An assistive technology design framework for ADHD, Proceedings of the 28th Australian Conference on Computer-Human Interaction, November 29-December 02, 2016, Launceston, Tasmania, Australia",,,,,,,,
2858557,https://dl.acm.org/citation.cfm?id=2858557,"Nikola Banovic , Tofi Buzali , Fanny Chevalier , Jennifer Mankoff , Anind K. Dey, Modeling and Understanding Human Routine Behavior, Proceedings of the 2016 CHI Conference on Human Factors in Computing Systems, May 07-12, 2016, Santa Clara, California, USA",,,,,,,,
3210826,https://dl.acm.org/citation.cfm?id=3210826,"Jonathan Hook, Facts, Interactivity and Videotape: Exploring the Design Space of Data in Interactive Video Storytelling, Proceedings of the 2018 ACM International Conference on Interactive Experiences for TV and Online Video, June 26-28, 2018, SEOUL, Republic of Korea",,,,,,,,
2071541,https://dl.acm.org/citation.cfm?id=2071541,"Debjanee Barua , Judy Kay , Bob Kummerfeld , Cecile Paris, Theoretical foundations for user-controlled forgetting in scrutable long term user models, Proceedings of the 23rd Australian Computer-Human Interaction Conference, p.40-49, November 28-December 02, 2011, Canberra, Australia",,,,,,,,
