"type","id","author","editor","advisor","note","title","pages","article_no","num_pages","keywords","doi","journal","issue_date","volume","issue_no","description","month","year","issn","booktitle","acronym","edition","isbn","conf_loc","publisher","publisher_loc"
"article","2807552","Min Kyung Lee and Junsung  Kim and Jodi  Forlizzi and Sara  Kiesler","","","","Personalization Revisited: A Reflective Approach Helps People Better Personalize Health Services and Motivates Them to Increase Physical Activity","743--754","","12","activity tracker, behavior change, fitness, health, personal informatics, reflective personalization, service","10.1145/2750858.2807552","","","","","","","2015","","Proceedings of the 2015 ACM International Joint Conference on Pervasive and Ubiquitous Computing","UbiComp '15","","978-1-4503-3574-4","Osaka, Japan","ACM","New York, NY, USA"
"article","2800952","Farahnaz  Yekeh and Judy  Kay and Lie Ming Tang and Bob  Kummerfeld","","","","Formative Studies of SAL, Simple Situated Ambient Loggers","1009--1014","","6","diet, logger, long-term health and well-being, nutrition, personal informatics, persuasive, pervasive","10.1145/2800835.2800952","","","","","","","2015","","Adjunct Proceedings of the 2015 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2015 ACM International Symposium on Wearable Computers","UbiComp/ISWC'15 Adjunct","","978-1-4503-3575-1","Osaka, Japan","ACM","New York, NY, USA"
"article","3025635","Daniel A. Epstein and Nicole B. Lee and Jennifer H. Kang and Elena  Agapie and Jessica  Schroeder and Laura R. Pina and James  Fogarty and Julie A. Kientz and Sean  Munson","","","","Examining Menstrual Tracking to Inform the Design of Personal Informatics Tools","6876--6888","","13","inclusivity, lived informatics, menstrual cycle, menstrual tracking, period, personal informatics, women's health","10.1145/3025453.3025635","","","","","","","2017","","Proceedings of the 2017 CHI Conference on Human Factors in Computing Systems","CHI '17","","978-1-4503-4655-9","Denver, Colorado, USA","ACM","New York, NY, USA"
"article","3300822","Yuhan  Luo and Peiyi  Liu and Eun Kyoung  Choe","","","","Co-Designing Food Trackers with Dietitians: Identifying Design Opportunities for Food Tracker Customization","592:1--592:13","592","13","co-design workshop, customization, food tracking, health, personal informatics, self-tracking","10.1145/3290605.3300822","","","","","","","2019","","Proceedings of the 2019 CHI Conference on Human Factors in Computing Systems","CHI '19","","978-1-4503-5970-2","Glasgow, Scotland Uk","ACM","New York, NY, USA"
"article","3152774","Jisu  Jung and Monica  Nour and Margaret  Allman-Farinelli and Judy  Kay","","","","Harnessing the Ambience of the Mobile-phone Lockscreen for Ultra-lite Logging","21--30","","10","behaviour change, food journaling, health, manual tracking, personal informatics, quantified self, self awareness, self reflection, self-monitoring, self-tracking","10.1145/3152771.3152774","","","","","","","2017","","Proceedings of the 29th Australian Conference on Computer-Human Interaction","OZCHI '17","","978-1-4503-5379-3","Brisbane, Queensland, Australia","ACM","New York, NY, USA"
"article","3173602","Amid  Ayobi and Tobias  Sonne and Paul  Marshall and Anna L. Cox","","","","Flexible and Mindful Self-Tracking: Design Implications from Paper Bullet Journals","28:1--28:14","28","14","bullet journaling, habit tracking, instagram, mood tracking, personal informatics, self-care technologies, self-monitoring, self-tracking, symptom tracking","10.1145/3173574.3173602","","","","","","","2018","","Proceedings of the 2018 CHI Conference on Human Factors in Computing Systems","CHI '18","","978-1-4503-5620-6","Montreal QC, Canada","ACM","New York, NY, USA"
"article","2641319","Andrea  Cuttone and Jakob Eg Larsen","","","","The Long Tail Issue in Large Scale Deployment of Personal Informatics","691--694","","4","behavior change, deployment, feedback interfaces, large-scale mobile sensing, mobility, personal informatics, quantified self, self-tracking, social interaction","10.1145/2638728.2641319","","","","","","","2014","","Proceedings of the 2014 ACM International Joint Conference on Pervasive and Ubiquitous Computing: Adjunct Publication","UbiComp '14 Adjunct","","978-1-4503-3047-3","Seattle, Washington","ACM","New York, NY, USA"
"article","3134723","Shriti  Raj and Mark W. Newman and Joyce M. Lee and Mark S. Ackerman","","","","Understanding Individual and Collaborative Problem-Solving with Patient-Generated Data: Challenges and Opportunities","88:1--88:18","88","18","chronic disease management, diabetes, interpreting data, patient-generated data, patient-provider collaboration, personal informatics, problem-solving, reflection","10.1145/3134723","Proc. ACM Hum.-Comput. Interact.","November 2017","1","CSCW","","December","2017","2573-0142","","","","","","ACM","New York, NY, USA"
"article","3274396","Elizabeth L. Murnane and Tara G. Walker and Beck  Tench and Stephen  Voida and Jaime  Snyder","","","","Personal Informatics in Interpersonal Contexts: Towards the Design of Technology That Supports the Social Ecologies of Long-Term Mental Health Management","127:1--127:27","127","27","bipolar disorder, collaborative sensemaking, collective intelligence, mental health, personal informatics, quantified self, self-management, serious mental illness","10.1145/3274396","Proc. ACM Hum.-Comput. Interact.","November 2018","2","CSCW","","November","2018","2573-0142","","","","","","ACM","New York, NY, USA"
"article","3025750","Christina  Kelley and Bongshin  Lee and Lauren  Wilcox","","","","Self-tracking for Mental Wellness: Understanding Expert Perspectives and Student Experiences","629--641","","13","health communication, mental health, mental wellness, patient-clinician communication, personal informatics, quantified self, self-monitoring, self-tracking","10.1145/3025453.3025750","","","","","","","2017","","Proceedings of the 2017 CHI Conference on Human Factors in Computing Systems","CHI '17","","978-1-4503-4655-9","Denver, Colorado, USA","ACM","New York, NY, USA"
"article","3079147","Shenando  Stals and Michael  Smyth and Oli  Mival","","","","Exploring People's Emotional Bond with Places in the City: A Pilot Study","207--212","","6","affect, emotion, emotion maps, personal informatics, place attachment, quantified self, speculative design, urban interaction design, walking interviews","10.1145/3064857.3079147","","","","","","","2017","","Proceedings of the 2017 ACM Conference Companion Publication on Designing Interactive Systems","DIS '17 Companion","","978-1-4503-4991-8","Edinburgh, United Kingdom","ACM","New York, NY, USA"
"article","2642737","Mimmi  Sj&#246;klint","","","","The Measurable Me: The Influence of Self-quantification on the Online User's Decision-making Process","131--137","","7","behavioral economics, cognitive processes, decision-making, personal informatics, pointification, push and pull effect, quantified self, self-quantification, ubiquitous sensory devices, wearable technology","10.1145/2641248.2642737","","","","","","","2014","","Proceedings of the 2014 ACM International Symposium on Wearable Computers: Adjunct Program","ISWC '14 Adjunct","","978-1-4503-3048-0","Seattle, Washington","ACM","New York, NY, USA"
"article","3025654","Xinning  Gui and Yu  Chen and Clara  Caldeira and Dan  Xiao and Yunan  Chen","","","","When Fitness Meets Social Networks: Investigating Fitness Tracking and Social Practices on WeRun","1647--1659","","13","behavior change, fitness, motivation, personal informatics, physical activity, privacy, self-tracking, sharing, social influence, social interaction, social network, wearable, wechat, werun","10.1145/3025453.3025654","","","","","","","2017","","Proceedings of the 2017 CHI Conference on Human Factors in Computing Systems","CHI '17","","978-1-4503-4655-9","Denver, Colorado, USA","ACM","New York, NY, USA"
"article","2509397","Andrea  Cuttone and Sune  Lehmann and Jakob Eg  Larsen","","","","A Mobile Personal Informatics System with Interactive Visualizations of Mobility and Social Interactions","27--30","","4","feedback interface, mobile sensing, mobility, personal data, quantified self, self-tracking, social interaction, visualization","10.1145/2509352.2509397","","","","","","","2013","","Proceedings of the 1st ACM International Workshop on Personal Data Meets Distributed Multimedia","PDM '13","","978-1-4503-2397-0","Barcelona, Spain","ACM","New York, NY, USA"
"article","3001790","Carla  Nave and Nuno  Correia and Teresa  Rom&#227;o","","","","Exploring Emotions Through Painting, Photography and Expressive Writing: An Early Experimental User Study","19:1--19:8","19","8","Affective Computing, Human-Computer Interaction, Interaction and Experience Design, Interactive Art, Personal Informatics, Positive Computing, Social Impact, Usability and Playability, User-Centered Design, Wellbeing, eHealth","10.1145/3001773.3001790","","","","","","","2016","","Proceedings of the 13th International Conference on Advances in Computer Entertainment Technology","ACE '16","","978-1-4503-4773-0","Osaka, Japan","ACM","New York, NY, USA"
"article","3174199","Dmitri S. Katz and Blaine A. Price and Simon  Holland and Nicholas Sheep Dalton","","","","Designing for Diabetes Decision Support Systems with Fluid Contextual Reasoning","625:1--625:12","625","12","apps, chronic conditions, digital health, health, internet of things, mhealth, personal informatics, pervasive com-puting, quanti-fied self, ubiquitous computing, wearable interaction","10.1145/3173574.3174199","","","","","","","2018","","Proceedings of the 2018 CHI Conference on Human Factors in Computing Systems","CHI '18","","978-1-4503-5620-6","Montreal QC, Canada","ACM","New York, NY, USA"
"article","2581326","Greg  Walsh and Jennifer  Golbeck","","","","StepCity: A Preliminary Investigation of a Personal Informatics-based Social Game on Behavior Change","2371--2376","","6","exercise, fitbit, games, games with a purpose, gamification, serious games","10.1145/2559206.2581326","","","","","","","2014","","CHI '14 Extended Abstracts on Human Factors in Computing Systems","CHI EA '14","","978-1-4503-2474-8","Toronto, Ontario, Canada","ACM","New York, NY, USA"
"article","3154934","Maria A. Garc&#237;a-Corretjer and Sergi  Navarro-Aubanell and David  Miralles","","","","Towards a New Measurement Language for Self-knowledge in Personal-informatics","382--385","","4","HCI, empathy, self-reflection, tracking device, visual and tangible interface","10.1145/3154862.3154934","","","","","","","2017","","Proceedings of the 11th EAI International Conference on Pervasive Computing Technologies for Healthcare","PervasiveHealth '17","","978-1-4503-6363-1","Barcelona, Spain","ACM","New York, NY, USA"
"article","2732842","Corina  Sas and Scott  Challioner and Christopher  Clarke and Ross  Wilson and Alina  Coman and Sarah  Clinch and Mike  Harding and Nigel  Davies","","","","Self-Defining Memory Cues: Creative Expression and Emotional Meaning","2013--2018","","6","creativity, doodling, emotions, episodic memory recall, meaningful daily events, self-generated cues","10.1145/2702613.2732842","","","","","","","2015","","Proceedings of the 33rd Annual ACM Conference Extended Abstracts on Human Factors in Computing Systems","CHI EA '15","","978-1-4503-3146-3","Seoul, Republic of Korea","ACM","New York, NY, USA"
"article","2557039","John  Rooksby and Mattias  Rost and Alistair  Morrison and Matthew  Chalmers","","","","Personal Tracking As Lived Informatics","1163--1172","","10","activity tracking, data, qualitative methods","10.1145/2556288.2557039","","","","","","","2014","","Proceedings of the SIGCHI Conference on Human Factors in Computing Systems","CHI '14","","978-1-4503-2473-1","Toronto, Ontario, Canada","ACM","New York, NY, USA"
"article","2641209","Omar  Sosa-Tzec and Martin A. Siegel","","","","Rhetorical Evaluation of User Interfaces","175--178","","4","criticism, interface evaluation, reflection, rhetorical function, user experience design, visual rhetoric","10.1145/2639189.2641209","","","","","","","2014","","Proceedings of the 8th Nordic Conference on Human-Computer Interaction: Fun, Fast, Foundational","NordiCHI '14","","978-1-4503-2542-4","Helsinki, Finland","ACM","New York, NY, USA"
"article","2580934","William  Saunders and Filip  Krynicki and Valerie  Sugarman","","","","Sisyphorest: Maintenance Goal Support by Responding to Trends","215--220","","6","goal-tracking, maintenance goals, quantified self","10.1145/2559206.2580934","","","","","","","2014","","CHI '14 Extended Abstracts on Human Factors in Computing Systems","CHI EA '14","","978-1-4503-2474-8","Toronto, Ontario, Canada","ACM","New York, NY, USA"
"article","3170631","Bongshin  Lee and Matthew  Brehmer and Petra  Isenberg and Eun Kyoung  Choe and Ricardo  Langner and Raimund  Dachselt","","","","Data Visualization on Mobile Devices","W07:1--W07:8","W07","8","data visualization, interaction, mobile devices, mobile visualization, visualization design","10.1145/3170427.3170631","","","","","","","2018","","Extended Abstracts of the 2018 CHI Conference on Human Factors in Computing Systems","CHI EA '18","","978-1-4503-5621-3","Montreal QC, Canada","ACM","New York, NY, USA"
"article","2800958","Souneil  Park and Jose San Pedro and Nuria  Oliver","","","","MobiTop: Bringing Topic-based Reflection to Mobile Browsing Habits","1045--1050","","6","mobile browsing habits, self-reflection, topic mining","10.1145/2800835.2800958","","","","","","","2015","","Adjunct Proceedings of the 2015 ACM International Joint Conference on Pervasive and Ubiquitous Computing and Proceedings of the 2015 ACM International Symposium on Wearable Computers","UbiComp/ISWC'15 Adjunct","","978-1-4503-3575-1","Osaka, Japan","ACM","New York, NY, USA"
"article","3173728","Alice  Thudt and Uta  Hinrichs and Samuel  Huron and Sheelagh  Carpendale","","","","Self-Reflection and Personal Physicalization Construction","154:1--154:13","154","13","constructive visualization, personal data, self-reflection","10.1145/3173574.3173728","","","","","","","2018","","Proceedings of the 2018 CHI Conference on Human Factors in Computing Systems","CHI '18","","978-1-4503-5620-6","Montreal QC, Canada","ACM","New York, NY, USA"
"article","2212860","Sten  Govaerts and Katrien  Verbert and Erik  Duval and Abelardo  Pardo","","","","The Student Activity Meter for Awareness and Self-reflection","869--884","","16","awareness, evaluation, monitoring, self-reflection, teaching, visualization","10.1145/2212776.2212860","","","","","","","2012","","CHI '12 Extended Abstracts on Human Factors in Computing Systems","CHI EA '12","","978-1-4503-1016-1","Austin, Texas, USA","ACM","New York, NY, USA"
"article","3300363","Jaime  Snyder and Elizabeth  Murnane and Caitie  Lustig and Stephen  Voida","","","","Visually Encoding the Lived Experience of Bipolar Disorder","133:1--133:14","133","14","bipolar disorder, participatory design, personal data visualization, quantified self, visual methods","10.1145/3290605.3300363","","","","","","","2019","","Proceedings of the 2019 CHI Conference on Human Factors in Computing Systems","CHI '19","","978-1-4503-5970-2","Glasgow, Scotland Uk","ACM","New York, NY, USA"
"article","2785864","Pedro  Ferreira and Moira  McGregor and Airi  Lampinen","","","","Caring for Batteries: Maintaining Infrastructures and Mobile Social Contexts","383--392","","10","Battery care, Ethno-mining, HBI, Infrastructure","10.1145/2785830.2785864","","","","","","","2015","","Proceedings of the 17th International Conference on Human-Computer Interaction with Mobile Devices and Services","MobileHCI '15","","978-1-4503-3652-9","Copenhagen, Denmark","ACM","New York, NY, USA"
"article","3264927","Ravi  Karkar and Rafal  Kocielnik and Xiaoyi  Zhang and Jasmine  Zia and George N. Ioannou and Sean A. Munson and James  Fogarty","","","","Beacon: Designing a Portable Device for Self-Administering a Measure of Critical Flicker Frequency","117:1--117:27","117","27","Critical flicker frequency, cirrhosis, hepatic encephalopathy, self-tracking","10.1145/3264927","Proc. ACM Interact. Mob. Wearable Ubiquitous Technol.","September 2018","2","3","","September","2018","2474-9567","","","","","","ACM","New York, NY, USA"
"article","2858445","Peter  West and Richard  Giordano and Max  Van Kleek and Nigel  Shadbolt","","","","The Quantified Patient in the Doctor's Office: Challenges &#38; Opportunities","3066--3078","","13","clinical decision making, quantified self, self-tracking","10.1145/2858036.2858445","","","","","","","2016","","Proceedings of the 2016 CHI Conference on Human Factors in Computing Systems","CHI '16","","978-1-4503-3362-7","San Jose, California, USA","ACM","New York, NY, USA"
"article","3313772","Chris  Elsden","","","","SIGCHI Outstanding Dissertation Award: A Quantified Past","Award4:1--Award4:5","Award4","5","data-driven life, documentary informatics, quantified self, remembering, speculative methods","10.1145/3290607.3313772","","","","","","","2019","","Extended Abstracts of the 2019 CHI Conference on Human Factors in Computing Systems","CHI EA '19","","978-1-4503-5971-9","Glasgow, Scotland Uk","ACM","New York, NY, USA"
"article","2557220","Jun-Ki  Min and Afsaneh  Doryab and Jason  Wiese and Shahriyar  Amini and John  Zimmerman and Jason I. Hong","","","","Toss 'N' Turn: Smartphone As Sleep and Sleep Quality Detector","477--486","","10","machine learning, sensors, sleep, smartphone","10.1145/2556288.2557220","","","","","","","2014","","Proceedings of the SIGCHI Conference on Human Factors in Computing Systems","CHI '14","","978-1-4503-2473-1","Toronto, Ontario, Canada","ACM","New York, NY, USA"
"proceeding","2509352","","","","General Chair-Vivek K. Singh and General Chair-Tat-Seng  Chua and General Chair-Ramesh  Jain and General Chair-Alex Sandy Pentland","","","","","","","","","","","","","2013","","Proceedings of the 1st ACM International Workshop on Personal Data Meets Distributed Multimedia","","","978-1-4503-2397-0","Barcelona, Spain","ACM","New York, NY, USA"
"article","3226201","Cataldo  Musto and Amon  Rapp and Federica  Cena and Frank  Hopfgartner and Judy  Kay and Giovanni  Semeraro","","","","UMAP 2018 HUM (Holistic User Modeling) Workshop Chairs' Preface &#38;Organization","87--89","","3","co-located workshop, holistic user modeling","10.1145/3213586.3226201","","","","","","","2018","","Adjunct Publication of the 26th Conference on User Modeling, Adaptation and Personalization","UMAP '18","","978-1-4503-5784-5","Singapore, Singapore","ACM","New York, NY, USA"
